Item_Identifier,Item_type_combined_Drinks,Item_type_combined_Food,Item_type_combined_Non-Consumable,Item_Weight,Item_Fat_Content_Low Fat,Item_Fat_Content_Non-Edible,Item_Fat_Content_Regular,Item_Visibility_avg,Item_MRP,Outlet_Identifier_OUT010,Outlet_Identifier_OUT013,Outlet_Identifier_OUT017,Outlet_Identifier_OUT018,Outlet_Identifier_OUT019,Outlet_Identifier_OUT027,Outlet_Identifier_OUT035,Outlet_Identifier_OUT045,Outlet_Identifier_OUT046,Outlet_Identifier_OUT049,Years.of.Operation,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Location_Type_Tier 1,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Item_Outlet_Sales
FDA47,0,1,0,10.5,0,0,1,1.776256816,164.121,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,1794.331
FDS37,0,1,0,7.655,1,0,0,0.485112743,114.3492,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,1853.5872
FDF12,0,1,0,8.235,1,0,0,1.254892212,146.5076,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,1625.8836
FDP24,0,1,0,20.6,1,0,0,1.258537972,119.4756,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,1090.5804
FDU20,0,1,0,19.35,0,0,1,0.325852997,122.1098,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,2892.2352
FDW44,0,1,0,9.5,0,0,1,0.892091706,170.2448,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1,1,0,0,0,170.4448
FDY39,0,1,0,5.305,0,0,1,1.19352649,183.5608,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1,1,0,0,0,551.2824
DRD37,1,0,0,9.8,1,0,0,0.210299081,47.406,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,978.726
FDZ35,0,1,0,9.6,0,0,1,0.337730479,101.699,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,2992.771
FDB50,0,1,0,13,1,0,0,2.329220482,79.6986,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,1480.0734
FDY10,0,1,0,17.6,1,0,0,0.747015653,113.0176,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,2862.94
FDK41,0,1,0,14.3,1,0,0,1.944772457,83.4224,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,681.7792
FDL24,0,1,0,10.3,0,0,1,0.378256686,172.3422,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,5690.5926
FDZ07,0,1,0,15.1,0,0,1,2.382838343,62.2194,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1,1,0,0,0,185.7582
DRI03,1,0,0,6.03,1,0,0,0.346188819,176.7028,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,1416.8224
FDW56,0,1,0,7.68,1,0,0,1.075015822,192.6162,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,5580.0698
FDR20,0,1,0,20,0,0,1,0.427287356,46.8744,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,905.488
FDC50,0,1,0,15.85,1,0,0,2.069630924,96.3094,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,2856.282
NCX05,0,0,1,15.2,0,1,0,2.463308506,117.6492,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1,1,0,0,0,347.5476
FDU23,0,1,0,12.15,1,0,0,1,164.7184,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,3962.8416
FDN45,0,1,0,19.35,1,0,0,1.790378465,222.6088,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,6040.1376
FDQ51,0,1,0,12.79,0,0,1,0.264830141,45.4718,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,1323.6104
FDH21,0,1,0,12.79,1,0,0,0.4711523,157.5604,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,5704.5744
DRZ11,1,0,0,8.85,0,0,1,1.717929449,125.1388,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,1114.5492
NCI43,0,0,1,19.85,0,1,0,0.39374695,49.5376,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,1006.6896
DRF03,1,0,0,19.1,1,0,0,0.688371544,38.8138,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,690.4346
NCF30,0,0,1,17,0,1,0,1.924985528,125.8362,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,2516.724
FDB12,0,1,0,11.15,0,0,1,1.596712966,102.0648,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,1038.648
FDW19,0,1,0,12.35,0,0,1,0.583757364,110.757,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,1208.427
FDB45,0,1,0,20.85,1,0,0,0.324065945,103.3306,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,522.653
FDY55,0,1,0,12.79,1,0,0,1,255.7988,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,9251.9568
FDK40,0,1,0,7.035,1,0,0,1,263.291,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1,1,0,0,0,525.982
FDU11,0,1,0,4.785,1,0,0,1.409657637,122.0098,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,2048.6666
FDP33,0,1,0,12.79,1,0,0,1.347023567,254.2672,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,10993.6896
FDN49,0,1,0,17.25,0,0,1,3.178032586,40.348,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1,1,0,0,0,39.948
FDR15,0,1,0,9.3,0,0,1,0.508027167,153.4314,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,2482.1024
FDO38,0,1,0,17.25,1,0,0,1.106651941,78.8986,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,1635.8706
DRC24,1,0,0,17.85,1,0,0,0.378478011,153.1998,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,3383.5956
NCU17,0,0,1,12.79,0,1,0,1.401510566,101.6674,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,1426.1436
FDK22,0,1,0,9.8,1,0,0,0.39545819,217.585,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,4327.7
DRP35,1,0,0,18.85,1,0,0,1.376616422,127.1336,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,3579.3408
NCL29,0,0,1,9.695,0,1,0,1.7272644,158.2604,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,2693.8268
FDG53,0,1,0,10,1,0,0,0.696380486,138.118,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,1957.452
DRM23,1,0,0,16.6,1,0,0,2.056323706,172.9422,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,2931.5174
FDR09,0,1,0,18.25,1,0,0,1.178265753,259.6962,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,5438.9202
NCJ30,0,0,1,5.82,0,1,0,2.046549486,170.579,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1,1,0,0,0,509.337
FDZ04,0,1,0,9.31,1,0,0,0.575488918,62.151,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,1201.769
FDM10,0,1,0,18.25,1,0,0,1.154245022,214.0218,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,2564.6616
FDR21,0,1,0,19.7,1,0,0,1.016477637,178.337,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,1411.496
DRJ49,1,0,0,6.865,1,0,0,0.212600985,127.1652,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,1291.652
FDJ15,0,1,0,11.35,0,0,1,0.354173668,184.4608,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,4042.7376
FDO34,0,1,0,17.7,1,0,0,0.453859185,169.0816,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,5201.2296
NCG30,0,0,1,12.79,0,1,0,1.694807967,124.6046,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,2863.6058
FDS60,0,1,0,20.85,1,0,0,0.491996289,177.866,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,1078.596
FDX57,0,1,0,17.25,0,0,1,0.716667455,97.0068,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,1846.9292
FDS40,0,1,0,15.35,1,0,0,0.212897622,38.419,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,476.047
FDT08,0,1,0,13.65,1,0,0,0.745647719,151.805,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,2696.49
NCN29,0,0,1,15.2,0,1,0,0.307499942,49.1034,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1,1,0,0,0,194.4136
FDY27,0,1,0,6.38,1,0,0,0.484632581,178.0344,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,535.3032
NCR29,0,0,1,12.79,0,1,0,0.824472827,56.293,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,2546.685
FDZ02,0,1,0,6.905,0,0,1,0.968131609,97.2726,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1,1,0,0,0,195.7452
FDP40,0,1,0,12.79,0,0,1,0.912091469,110.1544,0,0,0,0,1,0,0,0,0,0,28,0,0,1,1,0,0,1,0,0,0,111.8544
FDE11,0,1,0,12.79,0,0,1,2.038454861,183.9924,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,6478.234
DRL35,1,0,0,15.7,1,0,0,0.465152189,44.777,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,605.878
FDD56,0,1,0,15.2,0,0,1,1.573226284,177.0054,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,2976.7918
FDO39,0,1,0,12.79,0,0,1,2.072720483,182.1608,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,5880.3456
FDG32,0,1,0,12.79,1,0,0,4.67221318,222.0772,0,0,0,0,1,0,0,0,0,0,28,0,0,1,1,0,0,1,0,0,0,889.5088
FDU50,0,1,0,12.79,0,0,1,1.134238708,112.9176,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,3435.528
FDX24,0,1,0,8.355,1,0,0,0.211157513,93.0462,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,1110.5544
NCN43,0,0,1,12.15,0,1,0,0.102408375,122.173,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,2586.633
FDK34,0,1,0,13.35,1,0,0,1,238.7564,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,1906.8512
NCN41,0,0,1,17,0,1,0,0.791616411,122.373,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,2586.633
FDW16,0,1,0,17.35,0,0,1,0.629825051,93.1804,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,1378.206
FDP46,0,1,0,12.79,1,0,0,1.980846145,88.383,0,0,0,0,1,0,0,0,0,0,28,0,0,1,1,0,0,1,0,0,0,89.883
NCD07,0,0,1,9.1,0,1,0,0.839731335,115.0518,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,683.1108
FDG44,0,1,0,6.13,1,0,0,1,54.1298,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,1348.245
FDC20,0,1,0,12.79,1,0,0,0.636378603,55.4272,0,0,0,0,1,0,0,0,0,0,28,0,0,1,1,0,0,1,0,0,0,111.8544
FDB23,0,1,0,19.2,0,0,1,0.084665893,226.9062,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,4514.124
DRK59,1,0,0,8.895,1,0,0,1.148657828,233.8616,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,937.4464
FDT31,0,1,0,19.75,1,0,0,0.189039006,188.1872,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,2458.1336
FDB15,0,1,0,10.895,1,0,0,2.082824272,264.3568,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,4745.8224
FDI56,0,1,0,12.79,1,0,0,1.409086289,91.0146,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,3466.1548
NCQ17,0,0,1,10.3,0,1,0,1.783002521,154.463,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,2503.408
FDH44,0,1,0,19.1,0,0,1,0.3945019,148.2418,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,3089.9778
FDP40,0,1,0,4.555,0,0,1,0.521745785,111.3544,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,1342.2528
NCR17,0,0,1,12.79,0,1,0,0.36791838,114.0492,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,3938.8728
NCO53,0,0,1,16.2,0,1,0,2.67123542,184.0608,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,2021.3688
FDG38,0,1,0,8.975,0,0,1,1.338196373,84.1224,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1,1,0,0,0,170.4448
FDO01,0,1,0,21.1,0,0,1,0.314632181,128.7994,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,1927.491
NCQ43,0,0,1,17.75,0,1,0,1.69101815,110.2912,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,873.5296
FDU47,0,1,0,12.8,0,0,1,1.733335016,142.2838,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,421.4514
FDZ02,0,1,0,6.905,0,0,1,0.58167683,98.1726,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,587.2356
FDS04,0,1,0,10.195,0,0,1,3.722112866,141.8838,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1,1,0,0,0,280.9676
FDQ31,0,1,0,5.785,0,0,1,0.817720405,87.3856,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,878.856
FDT57,0,1,0,12.79,1,0,0,0.287214671,236.0248,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,6636.6944
FDK50,0,1,0,7.96,1,0,0,0.429695291,162.4894,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,1779.6834
FDB49,0,1,0,8.3,0,0,1,0.457165733,98.7384,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,492.692
FDN56,0,1,0,5.46,0,0,1,1.626531907,145.5786,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,3900.9222
FDU02,0,1,0,13.35,1,0,0,1.556733196,228.6352,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,3435.528
FDK26,0,1,0,5.46,0,0,1,0.487885499,185.424,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,5219.872
DRA24,1,0,0,12.79,0,0,1,0.60247471,165.7868,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,4913.604
FDF53,0,1,0,20.75,0,0,1,1.266618162,180.3318,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,4149.9314
NCZ30,0,0,1,6.59,0,1,0,0.397643481,119.0098,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,2530.7058
FDF14,0,1,0,7.55,1,0,0,0.414288829,151.934,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,1837.608
FDU40,0,1,0,20.85,1,0,0,0.568282793,192.7478,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,2131.2258
NCL18,0,0,1,18.85,0,1,0,2.555340548,192.5136,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,2916.204
FDP25,0,1,0,15.2,1,0,0,0.322865981,218.4824,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,1528.6768
NCV05,0,0,1,10.1,0,1,0,0.458961305,152.4656,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,2934.8464
FDV49,0,1,0,10,1,0,0,0.391527317,262.7226,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,3171.8712
FDJ56,0,1,0,8.985,1,0,0,2.7851466,100.27,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,998.7
FDI40,0,1,0,11.5,0,0,1,1.904077448,99.7358,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,1105.8938
NCK05,0,0,1,12.79,0,1,0,1.168702472,61.5536,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,918.804
NCI43,0,0,1,19.85,0,1,0,0.395350901,48.6376,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,575.2512
NCE42,0,0,1,21.1,0,1,0,0.160622024,234.2958,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,3739.1328
FDP40,0,1,0,4.555,0,0,1,0.520935873,112.6544,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,2684.5056
FDU40,0,1,0,20.85,1,0,0,0.567025393,193.8478,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,2712.4692
DRK47,1,0,0,7.905,1,0,0,0.970559042,230.2694,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,4567.388
FDR32,0,1,0,6.78,0,0,1,1.303689973,228.4694,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,5480.8656
FDS43,0,1,0,12.79,1,0,0,0.611326664,186.224,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,5033.448
FDH50,0,1,0,15,0,0,1,2.452706846,185.9266,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,2581.9724
FDZ09,0,1,0,17.6,1,0,0,1.590212983,164.8868,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,2456.802
FDS19,0,1,0,13.8,0,0,1,1.629496422,77.8012,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1,1,0,0,0,227.7036
NCU30,0,0,1,5.11,0,1,0,0.528682718,163.821,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,2120.573
FDI27,0,1,0,8.71,0,0,1,0.698675249,43.5744,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,407.4696
FDQ09,0,1,0,7.235,1,0,0,0.880688138,113.6834,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,230.3668
FDB35,0,1,0,12.3,0,0,1,0.979776379,89.8804,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,1286.3256
DRD12,1,0,0,6.96,1,0,0,1.170215494,93.1146,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,2189.1504
FDW07,0,1,0,18,0,0,1,2.166863762,89.6514,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,1859.5794
DRE13,1,0,0,6.28,1,0,0,0.419725249,85.5198,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,1744.396
FDR11,0,1,0,10.5,0,0,1,2.160807657,158.7578,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,2246.4092
DRG36,1,0,0,14.15,1,0,0,1.449092063,171.0106,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,4106.6544
DRD37,1,0,0,9.8,1,0,0,0.351285116,47.506,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1,1,0,0,0,186.424
FDX03,0,1,0,15.85,0,0,1,0.925588474,44.7744,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,181.0976
FDU46,0,1,0,10.3,0,0,1,0.16904314,84.854,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,778.986
FDV03,0,1,0,17.6,1,0,0,0.880800915,156.2314,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,2947.4966
FDZ37,0,1,0,12.79,0,0,1,0.298285743,86.4198,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,1918.8356
FDI24,0,1,0,10.3,1,0,0,1.192948591,177.037,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,3705.177
FDX33,0,1,0,9.195,0,0,1,1.784117243,159.5578,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,1283.6624
FDG47,0,1,0,12.8,1,0,0,1.059886149,261.3252,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,3410.2276
FDZ57,0,1,0,10,0,0,1,0.572487862,126.7994,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,1284.994
FDT04,0,1,0,17.25,1,0,0,1.622698816,40.5822,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,785.644
FDO49,0,1,0,12.79,0,0,1,0.498722146,49.3008,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,1518.024
NCB43,0,0,1,20.2,0,1,0,1.52347575,187.7898,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,2245.0776
NCL53,0,0,1,7.5,0,1,0,0.549303107,175.2028,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,4427.57
FDM01,0,1,0,7.895,0,0,1,1.432668721,100.7332,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,1230.3984
FDO12,0,1,0,15.75,1,0,0,0.836269464,195.5452,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,1174.4712
FDO13,0,1,0,12.79,1,0,0,1.620971914,162.8526,0,0,0,0,1,0,0,0,0,0,28,0,0,1,1,0,0,1,0,0,0,493.3578
FDI04,0,1,0,13.65,0,0,1,1.107766814,196.2426,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,2570.6538
NCK05,0,0,1,20.1,0,1,0,1.174167427,60.6536,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,980.0576
FDP28,0,1,0,13.65,0,0,1,1.227680971,259.7936,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,2609.936
FDJ44,0,1,0,12.3,0,0,1,1.614678896,176.3396,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,1395.5168
FDS25,0,1,0,12.79,0,0,1,2.112580501,109.5228,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,3426.2068
FDC02,0,1,0,21.35,1,0,0,1.043511388,258.3278,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,7028.8506
FDT23,0,1,0,7.72,0,0,1,1.13216286,76.3986,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,1402.1748
NCD31,0,0,1,12.1,0,1,0,0.39170643,165.1526,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1,1,0,0,0,164.4526
FDV19,0,1,0,14.85,0,0,1,0.534135134,159.5578,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,2085.9514
NCQ30,0,0,1,12.79,0,1,0,0.771791788,120.5414,0,0,0,0,1,0,0,0,0,0,28,0,0,1,1,0,0,1,0,0,0,365.5242
NCD18,0,0,1,16,0,1,0,1.106324009,231.3668,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,4607.336
FDL10,0,1,0,8.395,1,0,0,0.598795183,97.3042,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,1091.2462
FDX20,0,1,0,7.365,1,0,0,0.645191984,225.172,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,3395.58
FDM32,0,1,0,20.5,1,0,0,0.312161004,89.583,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,1797.66
FDR09,0,1,0,18.25,1,0,0,1.972548299,257.2962,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1,1,0,0,0,517.9924
FDL34,0,1,0,12.79,1,0,0,0.617830151,140.2496,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,4093.3384
NCK42,0,0,1,7.475,0,1,0,0.199334069,214.5192,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,2804.3496
FDU23,0,1,0,12.15,1,0,0,0.330047498,164.6184,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,3797.7232
DRI01,1,0,0,7.97,1,0,0,1,172.0422,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,5690.5926
FDG16,0,1,0,15.25,1,0,0,1.363952361,217.1192,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,3235.788
FDY56,0,1,0,16.35,0,0,1,0.95015922,225.6062,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,1579.9434
FDO24,0,1,0,11.1,1,0,0,2.671340693,158.1604,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,1901.5248
NCV29,0,0,1,11.8,0,1,0,0.346361457,177.8686,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,4621.9836
FDQ48,0,1,0,14.3,0,0,1,0.521755686,98.6726,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,782.9808
