Item_Weight,Item_Visibility_avg,Item_MRP,Years.of.Operation,Item_Outlet_Sales
12.79,3.850449109,223.8404,28,675.1212
12.79,2.255211789,155.1314,28,155.1314
12.3,0.882557399,59.1562,14,1185.124
6.135,1.197176556,111.986,9,1697.79
17.25,1,95.2068,26,2721.7904
11.3,1.011784431,257.2962,16,4920.9278
12.79,1.678490277,88.6856,28,351.5424
17.85,0.273711267,96.6094,14,856.8846
14.85,2.371958695,142.0812,15,284.9624
16.5,0.541725489,95.212,11,838.908
17.25,0.563723318,162.5526,9,5920.2936
10.695,0.289963122,73.0038,15,147.8076
12.79,2.689111407,46.6744,28,135.8232
12.3,0.881187389,57.5562,16,651.8182
6.235,1.803032927,264.791,11,2103.928
12.15,2.001032026,187.9872,26,2458.1336
7.47,1,211.8218,11,6411.654
8.155,0.508779145,74.7354,16,1655.1788
8.895,1.344628172,121.973,4,2956.152
7.97,0.327859023,107.6596,4,1833.6132
16.2,0.506024886,74.0696,9,894.8352
14.5,1.363365866,160.3604,14,2852.2872
12.79,0.805856811,36.3874,28,105.8622
15.7,1.856946819,131.7942,9,1987.413
13.3,0.539895043,119.9124,15,118.5124
6.865,0.861524503,212.6218,9,2137.218
8.21,0.681181051,86.0198,16,1569.9564
20.7,1.087141194,177.6028,15,531.3084
11.6,1.172370399,169.3106,11,2224.4378
12.79,2.286585433,149.0076,28,295.6152
12.65,1.92991184,191.7846,15,382.1692
12.79,2.092533946,54.8298,28,1348.245
12.6,1.122551089,256.1356,14,4578.0408
13.35,1.390738434,148.8708,6,3761.77
4.61,1.863470441,174.4396,11,2616.594
13.8,1,263.7884,14,3709.8376
12.79,1.108022998,34.3216,28,34.6216
14,2.668453536,140.7812,15,142.4812
9.17,2.613467211,144.847,15,572.588
16.5,1.42900184,98.9068,4,1749.7224
16.7,1.547114163,180.9292,9,2736.438
12.79,1.015416257,39.2796,28,701.7532
6.98,0.622742226,82.5934,26,1310.2944
12.15,0.434496438,149.3708,11,1203.7664
19.25,0.526030518,140.1496,9,1552.6456
12.79,1.086051217,251.904,28,4301.068
9.3,0.4323805,194.6136,9,3110.6176
11,0.833005508,101.4358,16,1608.5728
6.67,1.366591931,131.4626,11,1705.1138
6.675,1,92.9462,4,1018.0082
6.48,0.513905358,147.0076,9,3103.9596
14.1,1.727116234,53.3956,6,982.7208
15.35,0.308204779,216.7508,16,1736.4064
7.05,1.290288597,108.2912,14,2293.0152
11.1,0.545807819,176.9712,26,3691.1952
6.445,0.450112156,96.4436,9,378.1744
7.5,0.494701694,235.9906,16,6893.0274
17.25,0.531557396,91.612,9,279.636
20.35,0.920351273,233.3616,16,6093.4016
12.79,0.622613164,93.5778,28,187.7556
4.59,1.07299759,111.986,9,792.302
12.6,0.479111055,172.9764,11,2233.0932
5.98,1.144683939,55.3614,26,497.3526
7.47,2.316365891,214.4218,4,4274.436
20.7,0.653180654,177.8028,6,1239.7196
6.17,0.161517195,65.6826,11,774.9912
11.35,0.353557015,182.4608,9,7534.1928
19.5,0.467294889,86.054,4,2336.958
15.75,2.514499374,36.6506,16,607.2096
15.6,2.058311265,111.5544,15,223.7088
8.395,1.090427879,254.804,26,7843.124
8.395,0.601234413,99.5042,4,1686.4714
19.2,1,184.595,4,3844.995
8.06,0.323851231,232.3326,26,2541.3586
16.75,0.49509355,190.8162,11,2886.243
13,0.637745672,254.1014,6,3315.0182
11.3,1,245.2118,11,5681.2714
12.79,0.464665144,141.7154,28,2694.4926
21.2,1.793671245,175.037,15,529.311
20.2,1.466343162,175.8028,11,3896.2616
8.02,0.301751587,157.5972,14,3427.5384
12.79,1.322484011,263.991,28,9467.676
18.25,1.139917226,126.2046,9,1618.5598
7.05,2.156326087,108.7912,15,109.1912
5.51,0.523764396,99.7726,11,978.726
15.7,0.466263378,42.577,14,952.094
9.6,1.468355026,166.1158,6,501.3474
5.175,0.770381794,33.6874,15,70.5748
15.6,0.95646784,125.7704,15,250.3408
7.81,0.840779191,122.6046,4,2365.5874
12.79,1,120.5072,28,2695.1584
19.7,1.647629152,86.4198,15,87.2198
15.85,0.656867747,39.6164,11,1004.0264
12.79,0.876535591,156.2314,28,2947.4966
7.3,1.305970317,148.8076,16,3103.9596
6.15,0.702667712,97.3384,14,886.8456
6.44,2.010382019,98.17,15,199.74
12.79,0.46269572,227.801,28,459.402
15.5,0.386243249,83.1934,4,1146.5076
15.2,1,96.6752,16,479.376
14.8,0.664974532,109.057,26,2746.425
18.35,0.635372429,188.1872,6,4159.9184
9,0.590087196,35.919,9,1171.808
17.85,0.708192498,152.6682,14,1829.6184
17.75,0.462471499,180.566,9,3415.554
6.615,1.418814628,199.4426,11,3361.6242
20.1,1.130583093,111.3228,26,663.1368
9.195,0.970606137,83.3566,16,1437.4622
20.2,0.17949909,155.134,14,2603.278
12.79,1.316662361,106.2306,28,2090.612
8.26,0.522461312,113.3834,14,2073.3012
12.79,1,190.9162,28,5772.486
7.52,0.668533715,182.995,14,3844.995
17,0.402511691,142.147,26,2147.205
19.6,0.363156019,105.6964,16,1577.946
5.095,1.966634431,141.8838,14,1966.7732
17,0.402770755,141.247,9,3292.381
15.35,0.238058244,141.147,14,2719.793
8.42,1,229.0352,9,5496.8448
6.985,2.082806563,184.9608,16,3858.9768
6.3,1.932063091,208.127,9,2306.997
14.85,1.42288695,142.3812,4,1139.8496
12.35,0.584941241,109.557,11,1757.712
12.3,1.694058628,33.9874,4,564.5984
10.5,0.798102157,88.583,14,808.947
15.35,1.467572663,197.2768,4,3941.536
18.5,0.515482031,129.9284,14,1845.5976
11.6,2.382763623,168.2474,11,2863.6058
14.3,1.93775577,83.6224,11,852.224
8.52,0.686731052,153.5682,15,457.4046
18.2,2.44809958,37.819,9,256.333
18.25,2.594183884,155.663,14,2034.019
12.1,2.247942998,108.428,26,1278.336
13.35,0.270215539,75.1012,11,1366.2216
19.5,0.239775185,183.2608,6,2940.1728
12.79,1.818875156,45.506,28,885.514
14.35,1.384080944,232.6984,4,2316.984
12.79,0.74396027,192.4478,28,8912.3988
11.1,2.053232495,218.3482,11,2847.6266
8.42,1.06910109,214.4192,26,1725.7536
12.79,1.012323104,107.1964,28,420.7856
15.5,1.148565231,262.8568,16,5800.4496
11.65,0.890498187,171.9422,16,3448.844
12.79,0.310226256,81.7618,28,2175.1686
12.3,1.052297098,107.9938,26,2036.6822
13.65,0.403014869,34.7532,26,683.1108
13.3,1,62.151,15,63.251
12.79,2.121412395,227.9036,28,455.4072
9.5,0.334982377,195.9452,14,2348.9424
8.8,1.082137053,209.1612,26,2090.612
20.7,0.719945255,215.9876,9,3430.2016
11.5,0.267497883,131.8626,16,2885.5772
16.7,0.797922074,113.4176,4,1488.7288
6.885,2.131508179,112.1228,4,663.1368
6.715,3.085702635,41.0454,15,251.6724
5.19,0.672017495,103.899,14,2889.572
9.395,0.690281153,83.425,6,1498.05
9.695,0.441831383,176.337,26,3528.74
6.695,1.150497659,194.082,16,3861.64
20.35,0.819475783,119.5466,9,353.5398
6.615,1.39424699,250.6408,9,4756.4752
7.36,0.794782631,56.5588,11,801.6232
9.13,0.789331837,150.6024,4,1821.6288
13.35,1.218863314,219.2166,15,1524.0162
8.355,2.843294308,146.2418,9,4414.254
19.85,0.674125458,88.7856,26,1142.5128
18.25,1.180878592,258.0962,11,1035.9848
15.75,2.130104447,252.7382,26,3280.3966
18,0.272606325,178.3686,4,3199.8348
7.63,2.045693934,46.9402,14,780.9834
10.195,0.188737685,197.611,26,2553.343
11.8,0.822771656,75.0012,11,834.9132
10.395,0.45820437,114.7176,11,2748.4224
7.235,1.514406777,195.1452,26,1761.7068
14.85,0.928345538,253.0698,4,2283.0282
12.79,0.427696664,195.5478,28,387.4956
15.85,1.053653963,218.2166,6,4789.7652
20.7,1.850047018,117.7466,4,2828.3184
9.395,1.502902349,107.228,16,2024.032
13.5,2.425507977,147.6102,14,1603.9122
12.79,0.651209987,199.5742,28,3981.484
14.1,1.336901265,232.2668,11,4146.6024
12.79,1.195275802,98.97,28,3395.58
14.15,0.534677962,254.8014,9,2040.0112
9.695,1.969436785,185.3898,26,3554.7062
4.88,2.032317667,53.3298,4,539.298
10.195,2.211693684,194.0794,16,3901.588
12.79,1.843048147,53.7324,28,311.5944
12.79,1.393789784,189.753,28,189.753
12.79,3.587669148,217.6482,28,219.0482
15.35,1.130407573,91.883,26,2606.607
6.695,1.150280109,192.082,9,6757.87
10,0.575834969,128.6994,6,642.497
8.63,0.472210436,183.9582,14,5386.9878
15,2.348048907,106.1938,6,4073.3644
20,0.428159617,46.3744,4,181.0976
12.79,1.117478854,207.1638,28,7247.233
9.1,0.121718918,81.1618,26,2255.7304
16,1.505473552,214.0902,14,1486.7314
15.85,2.730692944,57.3904,15,117.1808
12.79,0.12887196,81.3618,28,1530.6742
19.1,2.693283361,173.9422,11,2414.1908
7.27,0.316374791,90.2488,4,814.9392
6.59,0.396951152,120.7098,9,2530.7058
13.1,0.572141675,173.9054,4,3677.2134
14.3,1.932224616,86.8224,26,852.224
15.1,1.330693293,221.5456,4,2873.5928
5.825,2.321775109,162.4894,15,323.5788
10.195,0.268419982,239.4538,4,3605.307
20.2,1.462157607,178.5028,26,4604.6728
12.3,1.942849809,248.346,15,985.384
16.75,0.124102608,101.2674,26,1528.011
11.1,0.907421567,150.1366,16,1813.6392
9.195,1.857311792,100.1016,14,1416.8224
12.79,0.831605673,147.3734,28,3266.4148
12.8,0.348436578,117.7492,14,1274.3412
6.325,1.897637249,99.2042,9,1388.8588
12.79,0.178352558,153.534,28,7503.566
6.17,0.16184693,63.4826,4,774.9912
6.98,0.623143043,81.6934,9,818.934
12.79,1.169506653,197.411,28,5892.33
12.15,2.198746345,225.0404,9,4950.8888
9.3,0.43490846,195.8136,6,3693.8584
18,0.129700401,79.3618,14,805.618
12.15,2.002319933,187.5872,9,4349.0056
13.5,0.271340965,79.496,11,1597.92
19.35,1.254408851,49.2034,6,777.6544
8.485,0.880688138,103.199,26,722.393
6.3,1.932428489,210.527,16,6291.81
20.85,1.478891383,225.3746,26,3365.619
15.5,2.178379425,48.4692,15,49.2692
17,2.119772434,265.7884,11,3974.826
12.79,0.998598133,81.896,28,1677.816
10.5,0.730324029,48.8376,26,671.1264
9.3,1.349537791,143.9786,16,2745.0934
12.79,1.605592683,86.254,28,519.324
5.615,1.905368659,123.473,26,1231.73
18,0.718348082,171.1422,16,2931.5174
13.35,1,206.9638,6,7247.233
12.79,0.217635648,115.515,28,1631.21
7.02,1,148.1734,4,890.8404
20.1,0.379102716,140.4154,15,567.2616
14.65,1,53.8614,9,1105.228
7.825,2.274585453,157.5288,16,942.7728
17.35,0.222762164,74.1038,16,960.7494
16.35,0.258706714,98.141,4,1544.656
15.2,0.290244808,237.5248,6,3318.3472
18.7,1.590386759,121.4072,11,3185.1872
15.2,0.28837212,238.7248,26,1659.1736
17.85,0.170320736,211.556,9,5752.512
14.8,1.228557932,190.0846,9,4586.0304
15.85,1.242607014,176.237,11,2646.555
12.79,0.918653285,156.8288,28,471.3864
18.85,1.377502434,126.6336,9,1150.5024
16.7,1.081613163,120.3782,15,119.1782
20.35,1.272570603,182.4292,14,4925.5884
9.195,1.309968101,79.0644,15,157.1288
15.3,0.349818522,101.8332,4,1025.332
16.5,0.191460148,38.7506,26,759.012
20.85,1.433025704,104.5648,15,207.7296
12.79,0.21153777,199.9084,28,5753.8436
10.6,0.860997565,231.9642,9,2091.2778
5.15,0.927589102,121.8388,16,3219.8088
12.85,2.306180771,252.6382,9,3532.7348
20.25,0.393438305,180.0976,9,3440.8544
17.6,0.630477214,163.3526,26,3453.5046
16.7,1.574608121,58.8562,15,59.2562
15,2.33957721,105.9938,11,428.7752
6.63,0.165834238,55.8588,9,801.6232
12.79,1.115380959,254.9356,28,8138.7392
15.5,1.905725839,178.2028,16,1416.8224
12.79,0.472865587,39.548,28,759.012
9.895,2.544715537,237.4564,16,715.0692
16.25,1,115.2176,6,3206.4928
13.5,2.435441175,147.0102,6,2770.3938
17.7,0.772210497,129.1678,9,1780.3492
12.79,1.028153476,118.1808,28,234.3616
13.85,0.394872908,161.221,6,1794.331
6.92,0.585429788,61.4852,4,1314.2892
11.65,0.293729135,40.6164,16,308.9312
11,0.868666613,242.7512,4,1938.8096
17.75,1.484533086,242.1196,11,4097.3332
5.695,1.026311916,258.8988,9,5396.9748
17.25,0.533823669,93.512,4,1491.392
10.5,1.223430809,46.7376,15,47.9376
16.2,0.507147022,73.9696,11,894.8352
17.6,1.255409977,161.492,6,3515.424
7.31,0.408481128,108.457,6,2306.997
14.15,0.574307891,124.0046,26,1618.5598
12.79,2.139853134,121.6072,28,3430.2016
7.97,0.521953404,171.8422,26,2069.3064
9.895,0.91075941,230.6642,16,4647.284
10.695,1.936644702,121.144,16,1917.504
13.15,0.860436967,144.3812,6,284.9624
18.35,0.213068638,224.0746,11,1346.2476
15.7,1.860185621,132.2942,14,2252.4014
5.785,0.587156629,263.9252,26,6033.4796
19.1,1.468993574,233.5958,14,2336.958
12.79,1,100.1384,28,2956.152
12.6,1.324893841,109.7228,26,1547.3192
14.7,1.102414621,49.5034,6,291.6204
20.2,0.908140309,125.9678,14,2797.6916
14.15,0.574677534,126.3046,9,2614.5966
12.79,0.391823893,120.7414,28,4386.2904
12.79,1.24230363,161.492,28,6391.68
18.2,0.191462407,140.818,14,3495.45
12.79,0.462096382,252.2724,28,5033.448
12.6,1.123081559,254.2356,11,4578.0408
16.2,0.955493021,100.37,9,998.7
13.15,0.66300861,182.595,26,3478.805
7.51,1.577243067,112.4544,11,2013.3792
13.85,0.853211965,232.23,26,1398.18
9.1,1.222389246,47.4718,4,472.718
19.85,0.693857863,125.602,11,632.51
11.6,1.195762908,83.2276,26,1543.3244
15.7,0.420445461,169.379,4,1528.011
12.79,2.587404109,46.3376,28,2109.2544
20.35,0.594903308,127.2678,26,1017.3424
10.5,0.379512585,218.4508,14,2821.6604
7.435,3.117459431,207.7638,15,621.1914
5.655,1.298237345,167.25,4,2330.3
11.1,0.909261854,152.8366,11,1662.5026
15,0.743541379,65.4168,26,1661.8368
14.15,0.54807438,39.3138,6,527.9794
12.79,3.229025266,59.522,28,299.61
12.5,1.677177793,80.6592,6,1651.184
20.35,2.159025169,122.7072,4,1470.0864
8.85,0.818406078,181.5292,11,1277.0044
7.55,0.471104933,122.4072,4,857.5504
18.7,0.570345026,109.1886,9,1890.2062
12.79,0.82428627,105.099,28,103.199
12.6,2.441745246,210.2612,15,418.1224
9.395,0.606857922,85.5908,14,1006.6896
7.21,1,103.1332,6,3281.0624
18.35,0.464260961,194.0162,4,2886.243
11.3,0.828435663,93.3094,14,3046.7008
17.25,1,40.8822,4,628.5152
12.79,2.016525975,113.5544,28,223.7088
11.85,0.759409262,164.7526,16,1315.6208
9.6,1.466043933,168.0158,4,1336.9264
12.15,0.394384118,119.144,6,2157.192
17.75,1.151727387,112.4544,16,2460.7968
20.35,0.324676928,76.2328,4,463.3968
8.785,1,120.5414,26,1583.9382
12.79,1.924469219,87.2224,28,3494.1184
6.11,1.566880759,131.2968,4,913.4776
12.79,1,125.173,28,3572.017
15.15,0.186317711,129.9284,11,2241.0828
10.5,2.165599327,159.4578,11,3048.6982
12.79,0.337986071,93.6094,28,3713.1666
16.7,0.939958467,60.9562,26,355.5372
9.035,2.64092522,148.9708,4,2257.062
11,0.575468722,38.448,14,1198.44
11.8,1.854200141,46.3402,6,275.6412
10.695,1.944533771,121.844,4,2277.036
12.79,0.581350081,146.2102,28,4228.4958
9.105,0.586776676,33.79,6,199.74
16.2,0.294279635,156.7972,14,3739.1328
12.79,2.090438599,175.037,28,352.874
18.75,0.800576685,193.2504,9,2684.5056
13.3,0.963631101,149.4708,9,1354.2372
6.425,0.158268234,115.8808,16,1757.712
16.35,0.312187341,53.2324,11,727.0536
19.6,0.633888397,48.8376,6,527.3136
18.2,0.192246498,139.818,6,838.908
19,1.945168725,104.9622,14,1164.4842
11.395,0.149780783,47.6034,16,1312.2918
6.635,0.69883641,37.1506,16,834.9132
17.85,0.707793682,121.9388,14,3962.8416
14.15,0.537804017,256.3014,6,4845.0266
5.5,0.717029184,100.5016,4,1416.8224
8.895,2.098827828,163.0236,6,1127.8652
17.7,0.421201062,50.1034,15,97.2068
12.79,1,121.3098,28,120.5098
10,0.698131845,140.618,4,2376.906
7.09,0.109401211,47.6034,16,1458.102
12.15,2.002698628,189.5872,16,3403.5696
7.75,1.264537871,34.5558,6,441.4254
12.79,0.666816001,178.4318,28,2526.0452
5.03,0.130992704,122.2756,26,2059.9852
9.8,0.228799529,249.6408,16,1001.3632
12.79,2.131562688,47.1718,28,141.8154
15.85,3.464137857,93.3094,15,285.6282
17.7,1,183.5924,9,7033.5112
12.65,1.865084899,106.0938,9,2679.845
19.6,1,150.3024,4,2580.6408
6.85,0.346964601,261.2594,16,2878.2534
12.79,1.319809203,196.7794,28,6242.5408
7.09,0.110020033,50.4034,6,340.2238
6.55,0.373972955,103.3332,6,2050.664
12.79,0.197967303,215.9192,28,7334.4528
19.25,2.741670601,35.9558,15,67.9116
5.635,1.572231284,149.905,4,2546.685
7.035,0.331288507,262.091,16,4207.856
7.72,1.133105792,77.5986,16,1947.465
13,2.33870874,77.9986,4,1168.479
8.51,1,142.147,14,1717.764
12.79,0.643074818,119.0782,28,1549.3166
9.8,1.106715729,121.6098,14,1566.6274
19.85,0.079500546,266.1884,14,3179.8608
12.1,0.522003424,146.6734,15,296.9468
15.5,0.810506517,43.677,14,562.601
9.5,1,182.3608,15,1102.5648
12.79,0.572667126,88.5856,28,1845.5976
8.155,1.810811493,190.853,9,2466.789
8.18,0.199893272,143.1154,4,1843.6002
12.79,1.104401983,155.2972,28,5141.3076
19.6,1.944347623,169.2816,14,1174.4712
20.6,1,148.8392,16,2684.5056
9.695,1.737363035,156.4604,6,2535.3664
8.85,0.821369562,183.9292,6,2918.8672
8.93,1,53.2614,14,552.614
17.5,0.40805963,261.291,14,3418.883
16.1,1.528363596,78.4328,6,1467.4232
13.65,1.173426594,54.693,11,679.116
5.425,2.905159328,87.0514,15,88.5514
13.15,0.857332534,140.5812,11,427.4436
6.26,0.150467228,152.8366,6,3778.415
19.7,0.246214216,186.4556,11,5069.4012
12.79,2.366425813,169.3474,28,3874.2902
11.8,1.753325986,199.7084,4,3571.3512
13.85,0.468828319,141.0154,4,1701.7848
14.35,1.221997511,80.996,16,1757.712
12.79,2.543111162,128.3678,28,127.1678
20.7,1.521969142,122.4388,11,1238.388
7.64,1.074221056,91.712,11,2050.664
19.6,0.631303032,47.3376,14,1150.5024
18.5,0.390534349,87.2172,9,802.9548
12.3,1.167311037,247.946,6,3202.498
12.1,1.212505599,170.8106,11,4619.9862
7.21,2.19254033,102.6332,9,2153.1972
17.6,0.720585774,118.2782,6,715.0692
6.135,1.209593818,152.8366,6,1964.7758
19.6,0.363720635,104.5964,14,1262.3568
12.1,0.175322769,164.9526,11,2302.3364
14.5,1.360116677,158.3604,26,1109.2228
8.96,1.045268145,196.4768,16,2561.9984
20.7,2.572554864,183.5266,26,4426.2384
7.145,0.270110191,159.8578,14,2246.4092
9.6,0.415434558,258.3304,11,4133.2864
14.5,1.476787696,157.4262,11,3978.155
12.79,3.518770156,229.4668,28,460.7336
18.85,0.602309698,41.048,11,918.804
13.8,0.88595386,243.6802,6,1965.4416
20.35,0.469887001,256.3672,11,1022.6688
20.75,1.647991275,159.3578,9,4492.8184
8.185,0.587112992,115.8808,9,1523.3504
9.395,1.571804812,233.6932,26,1414.1592
7.39,1.248882064,187.753,14,1518.024
16.75,1.596338047,156.963,4,2816.334
9.8,2.144055095,50.0008,6,506.008
15,1.084354609,127.7362,11,1761.7068
6.215,0.184956495,37.4848,4,186.424
11.65,2.005193246,150.5024,6,3187.8504
5.51,0.522269357,95.8726,26,2153.1972
7.72,1.34253428,117.5466,11,824.9262
16.35,0.257442719,97.441,26,772.328
12.79,4.622384439,125.4362,28,755.0172
13.8,0.861602271,230.9984,26,4633.968
4.905,1.782613258,197.6768,11,2956.152
16.35,1.373136841,198.211,16,1964.11
21.25,0.294502097,120.8756,16,3150.5656
15.85,1.190087469,39.9506,26,645.1602
8.6,0.829478424,128.931,4,1428.141
9.13,0.785475275,150.2024,26,1821.6288
12.79,0.1852185,162.7894,28,5500.8396
12.79,0.28986484,110.6544,28,223.7088
12.79,1.376411245,153.1024,28,303.6048
10.895,0.410108171,50.6666,16,666.4658
9.3,0.665240995,191.0846,11,1337.5922
17.7,0.175936359,97.741,26,1158.492
9.3,4.424781124,107.1964,15,420.7856
4.555,0.520837378,112.7544,9,1789.6704
19.2,2.785128042,241.8196,6,1687.1372
12.79,1.633211428,97.8752,28,2109.2544
17.35,2.21825224,150.405,16,3894.93
12.65,1.873036648,108.2938,4,535.969
8,0.459600808,247.4092,14,6972.2576
17.7,1.334084765,181.4292,11,2918.8672
14.85,0.297042354,261.591,4,2366.919
12.15,3.680946641,226.5404,15,225.0404
15.1,1.016850662,257.9304,9,6458.26
12.6,1.328686463,110.0228,11,3205.1612
16.75,1.148113863,34.3532,9,1042.6428
10.8,0.753857927,246.7144,16,5145.3024
20.2,0.999686245,64.851,16,948.765
12.79,0.568669463,126.2704,28,4255.7936
15.2,1.399218547,227.2352,6,4122.6336
7.315,0.232372767,153.434,14,459.402
16.1,0.727742,127.0362,4,1384.1982
12.79,0.78905755,143.1786,28,288.9572
17.75,1.480295615,240.4196,26,4579.3724
17.2,0.867608265,225.4088,4,2460.7968
6.635,0.686985886,173.1396,15,348.8792
12.79,2.397110903,86.3882,28,85.8882
7.52,0.835863158,128.2994,16,3983.4814
12.15,0.39183951,119.844,26,599.22
9.195,1.861982816,100.1016,4,1113.2176
12.79,0.59695608,116.9808,28,3866.9664
12.79,1.461825051,192.982,28,4633.968
12.85,2.558114457,47.306,14,1071.938
12.79,1.248667243,176.9054,28,4202.5296
7.31,0.406815088,108.057,14,2087.283
18.25,2.778658019,108.557,9,1208.427
9.6,0.415238327,259.2304,14,4649.9472
10.3,1,191.153,9,1707.777
16.7,1,109.1912,4,545.956
11.15,1.596411038,103.2648,9,2388.8904
11.85,1,51.2666,9,410.1328
12.6,0.851590486,51.8982,14,473.3838
7.855,1,38.3848,16,932.12
18.35,1.397211839,184.8266,26,3872.9586
12.79,0.29386267,164.321,28,5546.114
12.5,1.084627911,124.902,4,1771.028
17.25,1.720882744,253.4724,9,755.0172
12.1,0.45671629,78.067,9,2220.443
16,0.986335769,76.1986,9,1090.5804
5.94,0.4478736,189.4556,6,1877.556
13.65,0.242237689,230.2668,4,2994.7684
8.88,1.495348308,208.427,16,5452.902
11.5,0.953488193,106.7254,15,542.627
7.855,2.463295998,39.2848,6,857.5504
8.85,1.710922693,122.0388,14,1238.388
12.79,4.521496622,55.7614,28,110.5228
13.6,0.665659385,157.0946,6,5522.811
8.27,0.285021268,241.288,26,5512.824
12.79,1,151.6708,28,4815.0656
9.895,0.910001489,230.8642,26,4414.9198
12.79,2.448375034,186.2266,28,1106.5596
18.5,0.514681838,129.9284,16,1054.6272
21.1,0.315423459,129.7994,4,1284.994
6.65,1.336795507,126.8678,6,1780.3492
18.5,0.516778428,130.9284,4,1977.426
12.79,0.253897774,180.766,28,3056.022
13,1.258625884,61.1194,11,2352.9372
12.79,0.223216049,193.6162,28,5195.2374
15,0.703158032,122.8414,16,731.0484
13.1,0.570706375,175.6054,14,1050.6324
11.1,0.68239777,174.0054,4,2101.2648
16.75,0.207895315,100.2674,15,203.7348
7.655,0.485341983,117.2492,11,2432.8332
10.5,0.400656712,145.2128,11,3739.1328
8.1,2.044959015,41.948,4,199.74
15.7,0.686787259,181.366,11,1977.426
14.5,1.482135203,159.7262,6,5728.5432
17.7,0.771713793,125.5678,26,1398.8458
7.36,0.793174056,58.5588,16,801.6232
18.75,0.157136454,207.1954,9,1667.1632
18.2,0.185806102,59.9904,4,644.4944
5.46,1.625763645,144.8786,14,3323.0078
15.5,1.536490365,196.5768,6,3350.3056
12.85,1.500969921,39.3164,16,540.6296
15.25,0.405749826,86.0198,6,2006.0554
8.6,0.827788563,130.531,11,1298.31
7.39,1.245905737,190.953,26,2466.789
9.035,2.635544991,151.4708,11,2407.5328
11.65,1.997014864,152.3024,14,1518.024
15.7,0.418391219,171.179,26,1867.569
18,1.890814004,120.3124,11,2725.7852
12.79,0.792200207,190.853,28,4554.072
17.75,0.463355495,257.4672,4,3835.008
17.1,0.711167626,142.0838,11,2528.7084
18.2,2.472922885,43.0086,16,758.3462
20.35,1,234.4958,11,1402.1748
15.6,1.229727223,112.3544,16,1006.6896
13.3,1.087802955,59.7536,4,918.804
6.71,0.541778906,218.3166,4,5660.6316
15,1.806318839,226.9694,11,6851.082
12.79,0.564310511,86.8224,28,1448.7808
9.105,0.5846596,33.89,11,99.87
11.8,0.822383044,75.4012,14,986.7156
12,1.150157158,124.5388,4,1733.7432
