Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,log_MRP,Establishment_Age,Outlet_Size,Outlet_Location_Type,Outlet_Type,log_sales
13.3,Regular,0.071743629,Fruits and Vegetables,1.776364076,4,Medium,Tier 3,Supermarket Type2,2.963222877
17.7,Regular,0.042716709,Frozen Foods,2.212776034,6,Small,Tier 2,Supermarket Type1,3.25390256
16.35,Regular,0.062411404,Fruits and Vegetables,2.35392815,16,Small,Tier 1,Supermarket Type1,3.733754731
6.87,LF,0.056783389,Snack Foods,2.331471432,26,High,Tier 3,Supermarket Type1,3.443792176
10.3,Regular,0.024935297,Baking Goods,2.235634987,14,Medium,Tier 1,Supermarket Type1,3.598371391
14.15,LF,0.042180995,Dairy,1.716822719,16,Small,Tier 1,Supermarket Type1,2.762363567
17.35,LF,0.014679558,Frozen Foods,1.866900237,26,High,Tier 3,Supermarket Type1,2.86866677
5.64,LF,0,Baking Goods,2.172325571,14,Medium,Tier 1,Supermarket Type1,3.078616296
9.4,Regular,0.100555034,Baking Goods,1.948831408,14,Medium,Tier 1,Supermarket Type1,2.642887726
16.75,LF,0.075735621,Health and Hygiene,1.538488274,16,Small,Tier 1,Supermarket Type1,2.50998006
20.2,Regular,0.096495426,Meat,2.244531436,9,Small,Tier 2,Supermarket Type1,3.526979028
10.5,LF,0.041479396,Fruits and Vegetables,1.56604132,11,Small,Tier 2,Supermarket Type1,2.88780178
12.35,Regular,0.064441812,Fruits and Vegetables,2.045154706,15,Small,Tier 3,Grocery Store,2.341857731
12.6,LF,0.25637539,Breads,1.97700803,28,Small,Tier 1,Grocery Store,2.753783386
18,LF,0.047377053,Household,2.23335711,16,Small,Tier 1,Supermarket Type1,3.467092476
15.1,LF,0.055840055,Household,2.145661229,16,Small,Tier 1,Supermarket Type1,3.149679652
5.79,Regular,0.038749536,Fruits and Vegetables,2.418343061,9,Small,Tier 2,Supermarket Type1,3.649288934
17.25,LF,0.037337632,Soft Drinks,2.214188204,4,Medium,Tier 3,Supermarket Type2,3.51707074
12.6,LF,0,Health and Hygiene,1.572297583,28,Medium,Tier 3,Supermarket Type3,3.010582411
11.8,Regular,0.02592132,Meat,2.008461346,9,Small,Tier 2,Supermarket Type1,3.238484143
8.9,Regular,0.039101813,Baking Goods,2.319792057,14,Medium,Tier 1,Supermarket Type1,3.732471733
15.1,LF,0.087604871,Meat,2.384265937,15,Small,Tier 3,Grocery Store,2.68547517
16,Regular,0.173109453,Snack Foods,2.191163625,11,Small,Tier 2,Supermarket Type1,3.590499657
12.1,LF,0.14825809,Fruits and Vegetables,2.035141447,26,High,Tier 3,Supermarket Type1,3.10664502
13,LF,0.041816615,Household,2.405690176,9,Small,Tier 2,Supermarket Type1,3.685296166
11.5,Regular,0.020565921,Dairy,1.934771062,9,Small,Tier 2,Supermarket Type1,3.141407126
9.4,LF,0.099274694,Snack Foods,2.019232641,14,Medium,Tier 1,Supermarket Type1,2.93055376
12.15,LF,0.018485511,Frozen Foods,2.403411899,4,Medium,Tier 3,Supermarket Type2,3.182420017
12.3,LF,0.009425158,Baking Goods,1.874122173,14,Medium,Tier 1,Supermarket Type1,3.186955771
6.15,LF,0.046459438,Baking Goods,2.002331969,4,Medium,Tier 3,Supermarket Type2,3.224054428
20.6,LF,0.083004078,Baking Goods,2.07727922,16,Small,Tier 1,Supermarket Type1,3.037657688
18,LF,0.008558144,Baking Goods,1.897966698,11,Small,Tier 2,Supermarket Type1,3.08222042
12.6,Regular,0.005935001,Snack Foods,1.994914282,28,Medium,Tier 3,Supermarket Type3,3.303350734
12.6,Regular,0.0218126,Meat,2.289390487,28,Small,Tier 1,Grocery Store,2.293165807
17.25,LF,0.107258822,Frozen Foods,1.604033711,11,Small,Tier 2,Supermarket Type1,2.708139155
15.35,LF,0.020326962,Soft Drinks,2.335960709,16,Small,Tier 1,Supermarket Type1,3.239651378
6.04,LF,0.236433601,Snack Foods,2.192009034,15,Small,Tier 3,Grocery Store,2.186955771
7.79,LF,0.140121306,Dairy,2.010853499,4,Medium,Tier 3,Supermarket Type2,3.133186796
18.25,Regular,0.183260221,Dairy,2.035657833,9,Small,Tier 2,Supermarket Type1,3.08222042
18.35,LF,0.099026525,Fruits and Vegetables,1.972416692,26,High,Tier 3,Supermarket Type1,3.112486627
8.77,Regular,0.046962004,Fruits and Vegetables,2.240155209,4,Medium,Tier 3,Supermarket Type2,3.537673551
7.48,LF,0.075881475,Household,2.191075246,11,Small,Tier 2,Supermarket Type1,3.467585377
6.87,LF,0.057062186,Snack Foods,2.326380517,4,Medium,Tier 3,Supermarket Type2,3.371241508
8.51,Regular,0.078339081,Snack Foods,2.237900979,26,High,Tier 3,Supermarket Type1,3.139733542
8.77,Regular,0.046866331,Fruits and Vegetables,2.231831861,11,Small,Tier 2,Supermarket Type1,3.190886064
12.15,Regular,0.042378864,Canned,2.098313467,14,Medium,Tier 1,Supermarket Type1,3.271276656
12.6,LF,0.018757586,Health and Hygiene,1.986495847,28,Medium,Tier 3,Supermarket Type3,3.336028187
15.6,Regular,0.10589167,Snack Foods,2.237232986,6,Small,Tier 2,Supermarket Type1,3.465412418
5.73,LF,0.05190652,Soft Drinks,2.274596081,11,Small,Tier 2,Supermarket Type1,3.175140098
15.25,Regular,0,Snack Foods,2.254707555,4,Medium,Tier 3,Supermarket Type2,3.485156476
12.5,LF,0.031112643,Fruits and Vegetables,2.021185163,11,Small,Tier 2,Supermarket Type1,3.159803525
20.6,LF,0.082935004,Baking Goods,2.077642569,26,High,Tier 3,Supermarket Type1,3.42583786
19.25,LF,0.101689151,Dairy,1.737952391,26,High,Tier 3,Supermarket Type1,2.214278898
6.97,LF,0,Household,2.202652849,26,High,Tier 3,Supermarket Type1,3.500950744
8.99,Regular,0.057827101,Frozen Foods,2.110020378,16,Small,Tier 1,Supermarket Type1,3.154771087
12.6,LF,0.007180374,Baking Goods,1.675809492,28,Medium,Tier 3,Supermarket Type3,2.800610003
12.6,LF,0.025702129,Canned,2.419332097,28,Medium,Tier 3,Supermarket Type3,3.853498062
10.5,Regular,0.066315023,Starchy Foods,1.893739575,11,Small,Tier 2,Supermarket Type1,3.333888801
16.35,LF,0.013442036,Others,2.019232641,6,Small,Tier 2,Supermarket Type1,3.027463773
12.6,Regular,0.039734882,Soft Drinks,2.219549949,28,Medium,Tier 3,Supermarket Type3,3.691400153
10,LF,0.100055625,Snack Foods,2.054438383,4,Medium,Tier 3,Supermarket Type2,3.540014766
5.41,Regular,0.053839714,Canned,2.298141473,4,Medium,Tier 3,Supermarket Type2,3.378196225
7.29,LF,0.049922304,Dairy,2.195702654,26,High,Tier 3,Supermarket Type1,3.196255794
7.39,LF,0.092705683,Household,2.401239546,26,High,Tier 3,Supermarket Type1,3.630134062
12.65,LF,0.069707771,Meat,1.707845993,4,Medium,Tier 3,Supermarket Type2,2.861566429
12.5,LF,0.006765149,Household,1.620252684,16,Small,Tier 1,Supermarket Type1,2.583766274
5.79,Regular,0.038756864,Fruits and Vegetables,2.416183009,16,Small,Tier 1,Supermarket Type1,3.780567849
8.18,Regular,0.082529704,Frozen Foods,1.755560831,14,Medium,Tier 1,Supermarket Type1,2.871785594
12.6,LF,0.140571971,Snack Foods,2.189770395,28,Medium,Tier 3,Supermarket Type3,3.529378452
15.5,LF,0.053362086,Soft Drinks,1.618853149,9,Small,Tier 2,Supermarket Type1,2.866706069
12.6,LF,0,Fruits and Vegetables,1.746087484,28,Medium,Tier 3,Supermarket Type3,3.447832153
19.6,LF,0.041374909,Household,1.950615037,11,Small,Tier 2,Supermarket Type1,3.151315414
12.15,LF,0.131179812,Frozen Foods,2.389601933,16,Small,Tier 1,Supermarket Type1,3.505488867
8.9,LF,0,Dairy,1.623391964,4,Medium,Tier 3,Supermarket Type2,2.754801662
7.5,LF,0.032811503,Frozen Foods,2.379651003,6,Small,Tier 2,Supermarket Type1,3.417404692
9.2,LF,0.048331717,Household,2.021859663,6,Small,Tier 2,Supermarket Type1,3.228860898
8.51,Regular,0.078526225,Snack Foods,2.239405099,14,Medium,Tier 1,Supermarket Type1,3.699041553
10.8,LF,0.052149675,Soft Drinks,2.380132338,14,Medium,Tier 1,Supermarket Type1,3.5813468
13.8,Regular,0.014730322,Canned,1.958646052,9,Small,Tier 2,Supermarket Type1,3.330659831
12.3,Regular,0.064984487,Starchy Foods,1.966519053,6,Small,Tier 2,Supermarket Type1,3.361162886
20.85,LF,0.098170402,Starchy Foods,2.35039263,6,Small,Tier 2,Supermarket Type1,3.350973692
8.85,LF,0.016006626,Household,2.024060196,26,High,Tier 3,Supermarket Type1,2.323030873
5.7,LF,0.065589906,Frozen Foods,2.412064882,16,Small,Tier 1,Supermarket Type1,3.733274051
6.38,LF,0.03187163,Dairy,2.254147675,26,High,Tier 3,Supermarket Type1,3.613206421
11.15,LF,0.032321608,Health and Hygiene,2.219198257,11,Small,Tier 2,Supermarket Type1,3.119130731
5.15,Regular,0.06112617,Meat,2.088273623,26,High,Tier 3,Supermarket Type1,2.56997799
13.85,LF,0.051544658,Soft Drinks,2.153861796,15,Small,Tier 3,Grocery Store,2.151723394
17.5,LF,0,Frozen Foods,2.412175516,26,High,Tier 3,Supermarket Type1,3.526118869
12.6,Regular,0.057762301,Fruits and Vegetables,2.375400946,28,Medium,Tier 3,Supermarket Type3,3.331469327
12.6,Regular,0.128876537,Snack Foods,2.143588689,28,Medium,Tier 3,Supermarket Type3,3.69169429
19,LF,0.017791458,Health and Hygiene,2.326180962,4,Medium,Tier 3,Supermarket Type2,3.325770911
11.8,LF,0.115167579,Soft Drinks,2.300613742,16,Small,Tier 1,Supermarket Type1,3.376741301
20.7,Regular,0.114022125,Dairy,1.96821949,26,High,Tier 3,Supermarket Type1,3.337359971
19.7,Regular,0.161356273,Canned,2.403294547,4,Medium,Tier 3,Supermarket Type2,3.44793525
5.88,LF,0.024882614,Household,2.174464534,9,Small,Tier 2,Supermarket Type1,3.214984494
13.15,LF,0.022831052,Fruits and Vegetables,2.204911848,14,Medium,Tier 1,Supermarket Type1,3.680676287
12.15,LF,0,Household,2.073773321,4,Medium,Tier 3,Supermarket Type2,3.145563086
8.01,LF,0.070247589,Hard Drinks,1.57464695,16,Small,Tier 1,Supermarket Type1,3.135521147
6.26,Regular,0.009923732,Meat,2.184227368,6,Small,Tier 2,Supermarket Type1,3.577309657
6.36,LF,0.00597362,Household,2.216304749,26,High,Tier 3,Supermarket Type1,3.329984096
21.1,Regular,0.020750867,Breakfast,2.10991384,14,Medium,Tier 1,Supermarket Type1,3.284992359
12.65,LF,0.069817659,Meat,1.728616714,6,Small,Tier 2,Supermarket Type1,2.919558376
5.88,LF,0.02488732,Household,2.168907424,16,Small,Tier 1,Supermarket Type1,3.428864314
10.1,LF,0.03020851,Health and Hygiene,2.185161237,16,Small,Tier 1,Supermarket Type1,3.188831776
12.6,LF,0.092933158,Fruits and Vegetables,1.959111065,28,Medium,Tier 3,Supermarket Type3,3.539847955
11,Regular,0.133352623,Canned,2.341987774,14,Medium,Tier 1,Supermarket Type1,3.422353031
19.6,LF,0.039638705,Snack Foods,2.22024568,14,Medium,Tier 1,Supermarket Type1,3.494794345
12.6,LF,0.124299531,Household,1.866107675,28,Small,Tier 1,Grocery Store,2.474621805
20.2,LF,0.06449461,Snack Foods,2.413743222,11,Small,Tier 2,Supermarket Type1,3.490236002
6.64,LF,0.027222517,Household,2.240648076,6,Small,Tier 2,Supermarket Type1,3.320826328
12.6,LF,0.039385518,Snack Foods,2.217095801,28,Medium,Tier 3,Supermarket Type3,3.420160727
13.65,Regular,0.025961116,Snack Foods,1.905419149,14,Medium,Tier 1,Supermarket Type1,2.500950744
20.6,LF,0.083172413,Baking Goods,2.08305663,11,Small,Tier 2,Supermarket Type1,3.229543214
12.6,LF,0.103918113,Snack Foods,2.002900069,28,Small,Tier 1,Grocery Store,2.601495041
12.6,LF,0.183948465,Household,1.526618377,28,Medium,Tier 3,Supermarket Type3,2.970710899
9.2,Regular,0.064002068,Frozen Foods,1.932253517,9,Small,Tier 2,Supermarket Type1,2.968540197
6.13,LF,0.102607233,Fruits and Vegetables,1.73263336,4,Medium,Tier 3,Supermarket Type2,2.907920069
7.97,LF,0.021623214,Seafood,2.032052762,4,Medium,Tier 3,Supermarket Type2,3.263307727
17.6,LF,0.104878967,Snack Foods,2.21718589,16,Small,Tier 1,Supermarket Type1,3.390370157
10.5,LF,0.048009081,Hard Drinks,2.196161257,9,Small,Tier 2,Supermarket Type1,3.344220173
15.2,LF,0.113125627,Soft Drinks,1.587540356,11,Small,Tier 2,Supermarket Type1,3.062893512
18.85,LF,0.055671582,Baking Goods,2.124922667,6,Small,Tier 2,Supermarket Type1,2.421038977
19.35,Regular,0.031069993,Snack Foods,2.049428914,15,Small,Tier 3,Grocery Store,2.349683068
13.1,LF,0.006075007,Frozen Foods,2.27320922,11,Small,Tier 2,Supermarket Type1,3.385993463
12.35,LF,0.02678995,Canned,1.770296643,4,Medium,Tier 3,Supermarket Type2,2.966983026
15.1,Regular,0.087542757,Fruits and Vegetables,2.342117778,14,Medium,Tier 1,Supermarket Type1,3.791639906
5.82,LF,0.081096613,Household,2.231416065,6,Small,Tier 2,Supermarket Type1,3.008035222
10.5,LF,0.048092816,Hard Drinks,2.202201054,14,Medium,Tier 1,Supermarket Type1,3.277273383
5.26,Regular,0.02455854,Breads,1.980488782,11,Small,Tier 2,Supermarket Type1,3.367907888
8.51,LF,0.05190268,Household,2.153043116,26,High,Tier 3,Supermarket Type1,3.456812246
19,LF,0.027028323,Household,2.103918606,14,Medium,Tier 1,Supermarket Type1,3.598006713
17,LF,0.055545797,Dairy,2.343431047,11,Small,Tier 2,Supermarket Type1,3.725999266
6.83,Regular,0.046729336,Canned,2.186107814,11,Small,Tier 2,Supermarket Type1,3.333083806
12.6,Regular,0,Baking Goods,1.58189052,28,Small,Tier 1,Grocery Store,1.571531818
17.2,LF,0.156269303,Meat,2.203190141,9,Small,Tier 2,Supermarket Type1,3.484114434
20.25,Regular,0.011995271,Canned,2.266213816,16,Small,Tier 1,Supermarket Type1,3.698752351
7.31,LF,0.026940466,Snack Foods,2.035257587,6,Small,Tier 2,Supermarket Type1,3.36304703
20.75,Regular,0.105994654,Breakfast,2.177733259,15,Small,Tier 3,Grocery Store,2.882149277
12.6,LF,0,Baking Goods,2.29338112,28,Medium,Tier 3,Supermarket Type3,2.899620046
8.27,LF,0.018920019,Health and Hygiene,2.376737507,6,Small,Tier 2,Supermarket Type1,3.79461964
5.73,LF,0.045463871,Soft Drinks,1.930888949,11,Small,Tier 2,Supermarket Type1,3.314144743
9.31,LF,0.037955094,Frozen Foods,1.793448121,16,Small,Tier 1,Supermarket Type1,3.079820997
17.6,Regular,0.016024651,Breads,1.643849283,9,Small,Tier 2,Supermarket Type1,2.776136234
7.65,Regular,0.067083367,Snack Foods,1.64356321,6,Small,Tier 2,Supermarket Type1,2.7756518
12.3,LF,0,Snack Foods,2.066264039,4,Medium,Tier 3,Supermarket Type2,3.265509877
10.1,Regular,0.045878153,Snack Foods,1.586416253,4,Medium,Tier 3,Supermarket Type2,2.68547517
13.65,LF,0.036016619,Snack Foods,2.2704282,14,Medium,Tier 1,Supermarket Type1,3.112486627
10,LF,0.038685802,Fruits and Vegetables,2.387059352,16,Small,Tier 1,Supermarket Type1,3.66794521
7.15,LF,0.017814518,Frozen Foods,2.203733832,14,Medium,Tier 1,Supermarket Type1,3.351488869
12.6,LF,0.011556919,Frozen Foods,1.976537964,28,Medium,Tier 3,Supermarket Type3,3.215160714
12.6,Regular,0.139913045,Breads,2.357751185,28,Small,Tier 1,Grocery Store,2.658399893
5.83,LF,0.091467933,Household,2.203547966,9,Small,Tier 2,Supermarket Type1,3.112040051
17.85,LF,0.147023834,Breads,1.971941628,4,Medium,Tier 3,Supermarket Type2,3.054813381
17.6,LF,0.175545889,Snack Foods,2.214013659,15,Small,Tier 3,Grocery Store,2.214278898
12.6,LF,0.170254469,Snack Foods,2.096459503,28,Medium,Tier 3,Supermarket Type3,3.327950561
20.6,LF,0.071282168,Household,1.871979021,4,Medium,Tier 3,Supermarket Type2,2.349683068
12.85,LF,0.121914662,Snack Foods,1.638916353,14,Medium,Tier 1,Supermarket Type1,2.789015762
12.6,LF,0.066969525,Household,1.594167057,28,Medium,Tier 3,Supermarket Type3,2.846184402
12.15,Regular,0.058663727,Fruits and Vegetables,2.215254645,4,Medium,Tier 3,Supermarket Type2,3.511763613
9,Regular,0.069031467,Breakfast,1.74084725,26,High,Tier 3,Supermarket Type1,2.64551187
17,LF,0.136008489,Fruits and Vegetables,2.234797106,11,Small,Tier 2,Supermarket Type1,3.233276914
11.65,LF,0.033926852,Seafood,2.04760971,11,Small,Tier 2,Supermarket Type1,3.530913967
7.42,LF,0.02050719,Snack Foods,2.397434543,6,Small,Tier 2,Supermarket Type1,3.887577087
6.57,LF,0.096799953,Household,2.284164435,26,High,Tier 3,Supermarket Type1,3.62816447
12.6,LF,0.048522793,Fruits and Vegetables,1.598249764,28,Medium,Tier 3,Supermarket Type3,3.010582411
8.9,LF,0.105274111,Dairy,1.601123077,14,Medium,Tier 1,Supermarket Type1,2.839122547
12.6,LF,0.086326707,Snack Foods,2.284764054,28,Small,Tier 1,Grocery Store,2.588266775
11.3,LF,0.066952965,Household,2.283409336,4,Medium,Tier 3,Supermarket Type2,3.491356762
18,LF,0.047473135,Household,2.231831861,11,Small,Tier 2,Supermarket Type1,3.49191606
14.6,LF,0.025698134,Household,2.29338112,9,Small,Tier 2,Supermarket Type1,3.200650042
16.1,Regular,0.04807227,Frozen Foods,2.102214788,6,Small,Tier 2,Supermarket Type1,3.245933631
12.6,Regular,0.1748389,Fruits and Vegetables,2.154967186,28,Small,Tier 1,Grocery Store,2.636924779
12.6,LF,0.070660449,Fruits and Vegetables,2.256237015,28,Small,Tier 1,Grocery Store,2.855156062
8.4,LF,0.072383777,Hard Drinks,2.400544897,6,Small,Tier 2,Supermarket Type1,3.850285419
11.1,LF,0.111298111,Fruits and Vegetables,2.282813731,6,Small,Tier 2,Supermarket Type1,3.48534567
19.5,LF,0.01430324,Household,1.757861962,11,Small,Tier 2,Supermarket Type1,3.189579915
19.35,Regular,0.049736267,Fruits and Vegetables,1.885725241,11,Small,Tier 2,Supermarket Type1,3.196255794
7.58,LF,0.092711708,Dairy,2.296175346,15,Small,Tier 3,Grocery Store,2.294635502
12.6,Regular,0.019153299,Snack Foods,1.7608656,28,Small,Tier 1,Grocery Store,2.602940282
12.6,Regular,0.056328717,Snack Foods,1.805615024,28,Medium,Tier 3,Supermarket Type3,3.203555033
8.52,LF,0.045291822,Soft Drinks,2.186301294,15,Small,Tier 3,Grocery Store,2.660300528
16.75,LF,0.045117476,Snack Foods,2.27405527,14,Medium,Tier 1,Supermarket Type1,3.387536251
9,LF,0.079668739,Canned,1.90126429,4,Medium,Tier 3,Supermarket Type2,3.196255794
19.2,Regular,0.005620213,Starchy Foods,2.355271788,6,Small,Tier 2,Supermarket Type1,3.715271325
9.3,LF,0.016054884,Dairy,2.398303274,11,Small,Tier 2,Supermarket Type1,3.776426635
16.6,LF,0.026645307,Frozen Foods,1.72885192,4,Medium,Tier 3,Supermarket Type2,2.972870805
11.65,Regular,0.058719726,Baking Goods,2.23335711,9,Small,Tier 2,Supermarket Type1,3.467092476
9.2,Regular,0.04712061,Frozen Foods,1.725638888,16,Small,Tier 1,Supermarket Type1,2.885925775
19.35,LF,0.118342285,Snack Foods,2.347542329,11,Small,Tier 2,Supermarket Type1,3.252773055
12.6,Regular,0.23653561,Starchy Foods,2.265271707,28,Small,Tier 1,Grocery Store,2.267388587
16.5,Regular,0.066249551,Breakfast,2.263231643,16,Small,Tier 1,Supermarket Type1,3.302487039
18.6,LF,0.047964395,Snack Foods,2.267382486,14,Medium,Tier 1,Supermarket Type1,3.476170093
12.6,Regular,0.232072674,Frozen Foods,2.360719859,28,Small,Tier 1,Grocery Store,2.663449885
6.59,LF,0.106027474,Fruits and Vegetables,1.924231718,4,Medium,Tier 3,Supermarket Type2,3.154163257
11.8,Regular,0.170977155,Canned,2.068495325,4,Medium,Tier 3,Supermarket Type2,3.265509877
19.25,Regular,0.027135522,Meat,2.292944635,11,Small,Tier 2,Supermarket Type1,3.497285789
19.6,LF,0.03387323,Soft Drinks,1.749437925,26,High,Tier 3,Supermarket Type1,2.918513142
7.3,LF,0.086132373,Frozen Foods,2.172625112,16,Small,Tier 1,Supermarket Type1,3.49191606
14.3,Regular,0.034382602,Baking Goods,1.984853924,26,High,Tier 3,Supermarket Type1,3.352388962
19.6,LF,0.042324556,Health and Hygiene,2.178696147,15,Small,Tier 3,Grocery Store,2.482308633
18.35,Regular,0.092413792,Frozen Foods,2.263935593,11,Small,Tier 2,Supermarket Type1,3.26582356
12.6,LF,0.060706749,Household,2.105516997,28,Small,Tier 1,Grocery Store,2.579218646
11.65,LF,0.040577878,Fruits and Vegetables,2.274674998,14,Medium,Tier 1,Supermarket Type1,3.115599862
17.5,Regular,0.007555176,Dairy,2.164085653,11,Small,Tier 2,Supermarket Type1,3.339879165
19.1,LF,0.067295406,Household,1.623038296,16,Small,Tier 1,Supermarket Type1,2.846184402
7.96,LF,0.028339599,Canned,2.210825035,26,High,Tier 3,Supermarket Type1,3.25034275
20.35,LF,0.142618182,Snack Foods,2.090636088,6,Small,Tier 2,Supermarket Type1,3.088161614
9.3,LF,0.016009057,Dairy,2.39899701,26,High,Tier 3,Supermarket Type1,3.811188741
10.8,LF,0.138171603,Dairy,2.282056278,15,Small,Tier 3,Grocery Store,2.759857533
12.6,Regular,0.245542627,Seafood,2.236225788,28,Small,Tier 1,Grocery Store,2.234963497
7.08,LF,0.058437653,Dairy,2.15537491,14,Medium,Tier 1,Supermarket Type1,3.060887529
15.7,LF,0.03722507,Soft Drinks,2.261175763,9,Small,Tier 2,Supermarket Type1,3.300899123
14.5,Regular,0.041313203,Canned,1.623718489,14,Medium,Tier 1,Supermarket Type1,2.57692685
12.6,Regular,0.072559351,Frozen Foods,2.299600118,28,Medium,Tier 3,Supermarket Type3,3.574853841
12.6,LF,0.112349962,Soft Drinks,1.593117634,28,Medium,Tier 3,Supermarket Type3,2.747623077
8.18,LF,0.0132043,Household,2.157805394,6,Small,Tier 2,Supermarket Type1,3.430476995
20,Regular,0.028238317,Fruits and Vegetables,1.666278304,4,Medium,Tier 3,Supermarket Type2,2.257912695
20.5,Regular,0.112584813,Fruits and Vegetables,2.283409336,14,Medium,Tier 1,Supermarket Type1,3.190326767
7.5,LF,0.050853901,Canned,2.085316271,11,Small,Tier 2,Supermarket Type1,2.565282869
17.35,Regular,0.041474232,Frozen Foods,1.968858241,16,Small,Tier 1,Supermarket Type1,2.917465387
12.6,LF,0.006727008,Others,2.097510661,28,Medium,Tier 3,Supermarket Type3,3.505488867
17.75,LF,0.030568919,Others,2.250092938,11,Small,Tier 2,Supermarket Type1,3.368650907
6.22,LF,0.012173543,Fruits and Vegetables,1.56211197,11,Small,Tier 2,Supermarket Type1,2.650713064
12.6,LF,0.147663025,Fruits and Vegetables,2.025420569,28,Medium,Tier 3,Supermarket Type3,3.257912695
19.6,LF,0.048092778,Health and Hygiene,1.648135486,4,Medium,Tier 3,Supermarket Type2,2.636257147
7.83,LF,0.186825823,Household,2.404097528,4,Medium,Tier 3,Supermarket Type2,3.580360026
6.75,Regular,0.108679906,Dairy,1.980799379,4,Medium,Tier 3,Supermarket Type2,3.095649635
20.5,LF,0.020587886,Fruits and Vegetables,1.952225602,26,High,Tier 3,Supermarket Type1,3.254707555
