"Item_Identifier","Item_Weight","Item_Fat_Content","Item_Visibility","Item_Type","MRP","Outlet_Identifier","Establishment_Age","Outlet_Size","Outlet_Location_Type","Outlet_Type","Sales"
"FDD51",11.15,"LF",0.120139206,"Dairy",45,"OUT049",14,"Medium","Tier 1","Supermarket Type1",453
"DRA59",8.27,"Regular",0.128126825,"Soft Drinks",184,"OUT049",14,"Medium","Tier 1","Supermarket Type1",1296
"FDT10",16.7,"Regular",0.062395455,"Snack Foods",58,"OUT017",6,"Small","Tier 2","Supermarket Type1",533
"NCM30",12.6,"LF",0.117825569,"Household",43,"OUT019",28,"Small","Tier 1","Grocery Store",41
"FDX27",20.7,"Regular",0.114581955,"Dairy",94,"OUT018",4,"Medium","Tier 3","Supermarket Type2",945
"FDJ45",12.6,"LF",0.128532558,"Seafood",34,"OUT019",28,"Small","Tier 1","Grocery Store",173
"NCY18",7.29,"LF",0.031278532,"Household",176,"OUT018",4,"Medium","Tier 3","Supermarket Type2",2627
"FDF59",12.5,"LF",0.071230537,"Starchy Foods",128,"OUT035",9,"Small","Tier 2","Supermarket Type1",886
"FDF12",8.24,"LF",0.08235926,"Baking Goods",148,"OUT013",26,"High","Tier 3","Supermarket Type1",3104
"NCN06",8.39,"LF",0.20168772,"Household",163,"OUT010",15,"Small","Tier 3","Grocery Store",328
"FDL25",6.92,"Regular",0.131665479,"Breakfast",92,"OUT017",6,"Small","Tier 2","Supermarket Type1",276
"FDN16",12.6,"Regular",0.062797771,"Frozen Foods",104,"OUT049",14,"Medium","Tier 1","Supermarket Type1",826
"FDM32",20.5,"LF",0.020688969,"Fruits and Vegetables",88,"OUT018",4,"Medium","Tier 3","Supermarket Type2",719
"FDL40",17.7,"LF",0.011636708,"Frozen Foods",95,"OUT045",11,"Small","Tier 2","Supermarket Type1",1062
"FDF57",14.5,"Regular",0.058827383,"Fruits and Vegetables",172,"OUT046",16,"Small","Tier 1","Supermarket Type1",2898
"DRE48",8.43,"LF",0.017322454,"Soft Drinks",197,"OUT035",9,"Small","Tier 2","Supermarket Type1",3350
"FDO57",20.75,"LF",0.108689606,"Snack Foods",159,"OUT035",9,"Small","Tier 2","Supermarket Type1",4493
"FDI21",12.6,"Regular",0.056328717,"Snack Foods",64,"OUT027",28,"Medium","Tier 3","Supermarket Type3",1598
"FDZ25",15.7,"Regular",0.027617046,"Canned",168,"OUT046",16,"Small","Tier 1","Supermarket Type1",4075
"FDX48",17.75,"Regular",0.038042233,"Baking Goods",154,"OUT018",4,"Medium","Tier 3","Supermarket Type2",3398
"NCR30",12.6,"LF",0.124299531,"Household",73,"OUT019",28,"Small","Tier 1","Grocery Store",298
"FDY55",16.75,"LF",0.081485126,"Fruits and Vegetables",258,"OUT045",11,"Small","Tier 2","Supermarket Type1",8995
"FDV48",9.2,"Regular",0.051827123,"Baking Goods",77,"OUT018",4,"Medium","Tier 3","Supermarket Type2",1414
"FDP25",15.2,"LF",0.021207519,"Canned",219,"OUT046",16,"Small","Tier 1","Supermarket Type1",1747
"FDL38",12.6,"Regular",0.014661762,"Canned",89,"OUT027",28,"Medium","Tier 3","Supermarket Type3",2320
"NCM17",7.93,"LF",0.07113587,"Health and Hygiene",43,"OUT046",16,"Small","Tier 1","Supermarket Type1",357
"FDZ36",6.04,"Regular",0.066051758,"Baking Goods",188,"OUT018",4,"Medium","Tier 3","Supermarket Type2",2051
"NCI54",15.2,"LF",0,"Household",110,"OUT017",6,"Small","Tier 2","Supermarket Type1",1638
"FDO52",11.6,"Regular",0.077150004,"Frozen Foods",170,"OUT035",9,"Small","Tier 2","Supermarket Type1",1882
"FDU50",5.75,"Regular",0.075322658,"Dairy",116,"OUT045",11,"Small","Tier 2","Supermarket Type1",2519
"FDZ39",19.7,"Regular",0.018098194,"Meat",105,"OUT018",4,"Medium","Tier 3","Supermarket Type2",310
"FDQ57",7.28,"LF",0.027942357,"Snack Foods",145,"OUT035",9,"Small","Tier 2","Supermarket Type1",1611
"FDZ49",11,"Regular",0.133145617,"Canned",218,"OUT046",16,"Small","Tier 1","Supermarket Type1",2204
"NCO55",12.6,"LF",0.090596378,"Others",107,"OUT027",28,"Medium","Tier 3","Supermarket Type3",2251
"NCB55",15.7,"LF",0.161317495,"Household",58,"OUT018",4,"Medium","Tier 3","Supermarket Type2",830
"FDK20",12.6,"Regular",0,"Fruits and Vegetables",121,"OUT027",28,"Medium","Tier 3","Supermarket Type3",2695
"FDZ33",12.6,"LF",0.106876976,"Snack Foods",147,"OUT027",28,"Medium","Tier 3","Supermarket Type3",3843
"FDY51",12.5,"LF",0.081260969,"Meat",222,"OUT049",14,"Medium","Tier 1","Supermarket Type1",3085
"NCZ54",12.6,"LF",0.145951533,"Household",161,"OUT019",28,"Small","Tier 1","Grocery Store",162
"FDC10",12.6,"Regular",0.127599399,"Snack Foods",119,"OUT019",28,"Small","Tier 1","Grocery Store",121
"NCV53",8.27,"LF",0.01889024,"Health and Hygiene",238,"OUT018",4,"Medium","Tier 3","Supermarket Type2",3835
"FDR44",6.11,"Regular",0.103340142,"Fruits and Vegetables",131,"OUT018",4,"Medium","Tier 3","Supermarket Type2",913
"FDZ36",6.04,"Regular",0.065783783,"Baking Goods",188,"OUT046",16,"Small","Tier 1","Supermarket Type1",5779
"NCT06",17.1,"LF",0.038705317,"Household",165,"OUT013",26,"High","Tier 3","Supermarket Type1",2321
"NCM55",15.6,"LF",0.111685868,"Others",185,"OUT010",15,"Small","Tier 3","Grocery Store",370
"NCV30",20.2,"LF",0.110356797,"Household",62,"OUT010",15,"Small","Tier 3","Grocery Store",127
"DRM47",9.3,"LF",0.073288275,"Hard Drinks",189,"OUT010",15,"Small","Tier 3","Grocery Store",382
"NCN05",8.24,"LF",0.014456938,"Health and Hygiene",185,"OUT035",9,"Small","Tier 2","Supermarket Type1",1465
"FDR39",20.35,"LF",0.084273286,"Meat",182,"OUT017",6,"Small","Tier 2","Supermarket Type1",4013
"FDF52",9.3,"LF",0.066727717,"Frozen Foods",182,"OUT013",26,"High","Tier 3","Supermarket Type1",2372
"FDD38",16.75,"Regular",0.008208342,"Canned",103,"OUT045",11,"Small","Tier 2","Supermarket Type1",1528
"FDR28",13.85,"Regular",0.025891588,"Frozen Foods",165,"OUT035",9,"Small","Tier 2","Supermarket Type1",2936
"FDX56",17.1,"Regular",0,"Fruits and Vegetables",209,"OUT049",14,"Medium","Tier 1","Supermarket Type1",5384
"FDS36",8.38,"Regular",0.04688734,"Baking Goods",108,"OUT046",16,"Small","Tier 1","Supermarket Type1",2966
"FDW55",12.6,"Regular",0.021863506,"Fruits and Vegetables",247,"OUT027",28,"Medium","Tier 3","Supermarket Type3",5478
"DRC25",5.73,"LF",0.045371855,"Soft Drinks",86,"OUT046",16,"Small","Tier 1","Supermarket Type1",1117
"NCL31",12.6,"LF",0.210596485,"Others",145,"OUT019",28,"Small","Tier 1","Grocery Store",143
"FDL56",14.1,"LF",0.126292985,"Fruits and Vegetables",89,"OUT018",4,"Medium","Tier 3","Supermarket Type2",1134
"FDU10",10.1,"Regular",0.045653999,"Snack Foods",36,"OUT013",26,"High","Tier 3","Supermarket Type1",634
"NCE07",8.18,"LF",0.013127548,"Household",142,"OUT035",9,"Small","Tier 2","Supermarket Type1",1985
"FDB04",11.35,"Regular",0.063226306,"Dairy",88,"OUT046",16,"Small","Tier 1","Supermarket Type1",1494
"FDL10",8.4,"LF",0.039653081,"Snack Foods",100,"OUT018",4,"Medium","Tier 3","Supermarket Type2",1686
"FDR04",7.08,"LF",0.022566975,"Frozen Foods",97,"OUT046",16,"Small","Tier 1","Supermarket Type1",1264
"FDW39",6.69,"Regular",0.037060755,"Meat",177,"OUT018",4,"Medium","Tier 3","Supermarket Type2",1411
"NCB42",12.6,"LF",0.008519718,"Health and Hygiene",117,"OUT027",28,"Medium","Tier 3","Supermarket Type3",2780
"FDO44",12.6,"LF",0.087380432,"Fruits and Vegetables",110,"OUT013",26,"High","Tier 3","Supermarket Type1",1547
"FDO21",11.6,"Regular",0.009763021,"Snack Foods",226,"OUT046",16,"Small","Tier 1","Supermarket Type1",1800
"FDB28",6.62,"LF",0.156307983,"Dairy",196,"OUT010",15,"Small","Tier 3","Grocery Store",791
"FDB52",17.75,"LF",0.030497325,"Dairy",257,"OUT045",11,"Small","Tier 2","Supermarket Type1",1534
"FDA46",12.6,"LF",0.117065801,"Snack Foods",196,"OUT027",28,"Medium","Tier 3","Supermarket Type3",6027
"FDV08",7.35,"LF",0.028711412,"Fruits and Vegetables",40,"OUT018",4,"Medium","Tier 3","Supermarket Type2",378
"FDY56",16.35,"Regular",0.104463896,"Fruits and Vegetables",227,"OUT010",15,"Small","Tier 3","Grocery Store",226
"NCL07",12.6,"LF",0.05486977,"Others",41,"OUT019",28,"Small","Tier 1","Grocery Store",40
"FDN38",12.6,"Regular",0.161030847,"Canned",251,"OUT019",28,"Small","Tier 1","Grocery Store",1001
"FDQ36",7.86,"Regular",0,"Baking Goods",38,"OUT046",16,"Small","Tier 1","Supermarket Type1",932
"FDC47",15,"LF",0.119374946,"Snack Foods",229,"OUT018",4,"Medium","Tier 3","Supermarket Type2",5024
"FDM56",16.7,"LF",0,"Fruits and Vegetables",109,"OUT018",4,"Medium","Tier 3","Supermarket Type2",546
"FDY07",11.8,"LF",0,"Fruits and Vegetables",46,"OUT049",14,"Medium","Tier 1","Supermarket Type1",1516
"DRD25",6.14,"LF",0.132183029,"Soft Drinks",115,"OUT010",15,"Small","Tier 3","Grocery Store",453
"FDF33",7.97,"LF",0.036045991,"Seafood",108,"OUT010",15,"Small","Tier 3","Grocery Store",431
"FDW44",9.5,"Regular",0.058835928,"Fruits and Vegetables",170,"OUT010",15,"Small","Tier 3","Grocery Store",170
"NCU18",15.1,"LF",0.055793586,"Household",140,"OUT013",26,"High","Tier 3","Supermarket Type1",3952
"FDY45",12.6,"LF",0.026015519,"Snack Foods",256,"OUT027",28,"Medium","Tier 3","Supermarket Type3",2543
"FDF46",7.07,"LF",0.093653464,"Snack Foods",113,"OUT035",9,"Small","Tier 2","Supermarket Type1",1267
"DRB48",16.75,"Regular",0.024892129,"Soft Drinks",38,"OUT049",14,"Medium","Tier 1","Supermarket Type1",589
"NCY17",18.2,"LF",0.1630653,"Health and Hygiene",43,"OUT035",9,"Small","Tier 2","Supermarket Type1",758
"DRI13",15.35,"LF",0.020326962,"Soft Drinks",217,"OUT046",16,"Small","Tier 1","Supermarket Type1",1736
"FDV11",9.1,"Regular",0.136695145,"Breads",173,"OUT010",15,"Small","Tier 3","Grocery Store",876
"DRK23",8.4,"LF",0.07191675,"Hard Drinks",255,"OUT013",26,"High","Tier 3","Supermarket Type1",7843
"FDV48",9.2,"Regular",0.051908824,"Baking Goods",78,"OUT017",6,"Small","Tier 2","Supermarket Type1",1414
"NCE30",16,"LF",0.09911729,"Household",211,"OUT035",9,"Small","Tier 2","Supermarket Type1",4460
"FDY34",10.5,"Regular",0.01100413,"Snack Foods",167,"OUT045",11,"Small","Tier 2","Supermarket Type1",2984
"NCN29",12.6,"LF",0.021214364,"Health and Hygiene",48,"OUT019",28,"Small","Tier 1","Grocery Store",97
"NCN05",8.24,"LF",0.014459672,"Health and Hygiene",182,"OUT046",16,"Small","Tier 1","Supermarket Type1",732
"DRE27",11.85,"LF",0.132560174,"Dairy",97,"OUT013",26,"High","Tier 3","Supermarket Type1",783
"FDG47",12.8,"LF",0.06961884,"Starchy Foods",260,"OUT046",16,"Small","Tier 1","Supermarket Type1",8132
"NCK18",9.6,"LF",0.011211251,"Household",167,"OUT010",15,"Small","Tier 3","Grocery Store",660
"FDG05",11,"Regular",0,"Frozen Foods",155,"OUT049",14,"Medium","Tier 1","Supermarket Type1",626
"FDD53",16.2,"LF",0.074019393,"Frozen Foods",42,"OUT010",15,"Small","Tier 3","Grocery Store",84
"NCA42",6.97,"LF",0,"Household",159,"OUT013",26,"High","Tier 3","Supermarket Type1",3169
"FDF16",7.3,"LF",0.086619573,"Frozen Foods",148,"OUT017",6,"Small","Tier 2","Supermarket Type1",3252
"FDB04",12.6,"Regular",0.06292013,"Dairy",89,"OUT027",28,"Medium","Tier 3","Supermarket Type3",3515
"FDG38",8.98,"Regular",0.05281112,"Canned",87,"OUT049",14,"Medium","Tier 1","Supermarket Type1",1704
"FDA34",11.5,"LF",0.014883661,"Starchy Foods",175,"OUT049",14,"Medium","Tier 1","Supermarket Type1",3635
"NCT41",15.7,"LF",0.05610384,"Health and Hygiene",154,"OUT045",11,"Small","Tier 2","Supermarket Type1",2581
"FDG50",7.41,"LF",0.015358176,"Canned",92,"OUT017",6,"Small","Tier 2","Supermarket Type1",1459
"FDU59",5.78,"LF",0.096386227,"Breads",164,"OUT046",16,"Small","Tier 1","Supermarket Type1",1787
"FDW60",12.6,"Regular",0.016979326,"Baking Goods",177,"OUT027",28,"Medium","Tier 3","Supermarket Type3",3352
"FDK50",7.96,"LF",0.028357839,"Canned",163,"OUT035",9,"Small","Tier 2","Supermarket Type1",4530
"FDV14",19.85,"LF",0.044566659,"Dairy",89,"OUT049",14,"Medium","Tier 1","Supermarket Type1",703
"FDW01",12.6,"LF",0.112161697,"Canned",154,"OUT019",28,"Small","Tier 1","Grocery Store",152
"DRP47",15.75,"LF",0.141398626,"Hard Drinks",251,"OUT017",6,"Small","Tier 2","Supermarket Type1",2776
"FDU57",8.27,"Regular",0.149895348,"Snack Foods",152,"OUT010",15,"Small","Tier 3","Grocery Store",451
"FDQ21",21.25,"LF",0.019423232,"Snack Foods",121,"OUT046",16,"Small","Tier 1","Supermarket Type1",3151
"NCO55",12.8,"LF",0.152377658,"Others",108,"OUT010",15,"Small","Tier 3","Grocery Store",429
"FDF59",12.5,"LF",0.071354774,"Starchy Foods",126,"OUT049",14,"Medium","Tier 1","Supermarket Type1",2530
"FDC33",8.96,"Regular",0.068880971,"Fruits and Vegetables",195,"OUT013",26,"High","Tier 3","Supermarket Type1",2759
"FDA40",16,"Regular",0.099252438,"Frozen Foods",87,"OUT035",9,"Small","Tier 2","Supermarket Type1",1055
"FDC38",15.7,"LF",0.122684413,"Canned",132,"OUT049",14,"Medium","Tier 1","Supermarket Type1",2252
"FDB41",19,"Regular",0.097709541,"Frozen Foods",49,"OUT018",4,"Medium","Tier 3","Supermarket Type2",615
"FDS04",10.2,"Regular",0.147492524,"Frozen Foods",142,"OUT017",6,"Small","Tier 2","Supermarket Type1",1686
"FDS07",12.35,"LF",0.099674817,"Fruits and Vegetables",112,"OUT013",26,"High","Tier 3","Supermarket Type1",1366
"FDH52",12.6,"Regular",0.043690499,"Frozen Foods",60,"OUT027",28,"Medium","Tier 3","Supermarket Type3",1734
"FDR11",10.5,"Regular",0.142827296,"Breads",159,"OUT045",11,"Small","Tier 2","Supermarket Type1",3049
"FDL04",12.6,"LF",0.111381428,"Frozen Foods",107,"OUT027",28,"Medium","Tier 3","Supermarket Type3",2964
"FDX34",6.2,"LF",0.072097449,"Snack Foods",119,"OUT049",14,"Medium","Tier 1","Supermarket Type1",1205
"FDG08",13.15,"Regular",0.165616415,"Fruits and Vegetables",173,"OUT049",14,"Medium","Tier 1","Supermarket Type1",2061
"NCP05",19.6,"LF",0.025429614,"Health and Hygiene",152,"OUT017",6,"Small","Tier 2","Supermarket Type1",2884
"FDW59",13.15,"LF",0.020757926,"Breads",84,"OUT045",11,"Small","Tier 2","Supermarket Type1",761
"DRE03",19.6,"LF",0.024264569,"Dairy",47,"OUT049",14,"Medium","Tier 1","Supermarket Type1",1607
"FDD21",10.3,"Regular",0.030616757,"Fruits and Vegetables",113,"OUT049",14,"Medium","Tier 1","Supermarket Type1",344
"FDI12",9.4,"Regular",0.100555034,"Baking Goods",89,"OUT049",14,"Medium","Tier 1","Supermarket Type1",439
"FDI41",18.5,"Regular",0.062510529,"Frozen Foods",147,"OUT018",4,"Medium","Tier 3","Supermarket Type2",2060
"DRH39",12.6,"LF",0,"Dairy",76,"OUT019",28,"Small","Tier 1","Grocery Store",153
"NCG55",16.25,"LF",0.039113587,"Household",116,"OUT013",26,"High","Tier 3","Supermarket Type1",1489
"NCY42",6.38,"LF",0.015193323,"Household",143,"OUT045",11,"Small","Tier 2","Supermarket Type1",859
"DRE12",4.59,"LF",0.070767174,"Soft Drinks",112,"OUT035",9,"Small","Tier 2","Supermarket Type1",792
"FDJ44",12.3,"Regular",0.106327251,"Fruits and Vegetables",173,"OUT046",16,"Small","Tier 1","Supermarket Type1",2617
"FDF52",9.3,"LF",0.067055339,"Frozen Foods",184,"OUT018",4,"Medium","Tier 3","Supermarket Type2",1277
"FDY58",11.65,"LF",0.040144377,"Snack Foods",229,"OUT017",6,"Small","Tier 2","Supermarket Type1",6623
"FDJ12",8.9,"Regular",0.039101813,"Baking Goods",209,"OUT049",14,"Medium","Tier 1","Supermarket Type1",5401
"FDO12",15.75,"LF",0.054930533,"Baking Goods",194,"OUT046",16,"Small","Tier 1","Supermarket Type1",5089
"FDB02",9.7,"Regular",0.029283081,"Canned",175,"OUT018",4,"Medium","Tier 3","Supermarket Type2",3705
"FDB23",19.2,"Regular",0.005611367,"Starchy Foods",226,"OUT018",4,"Medium","Tier 3","Supermarket Type2",1580
"FDR15",9.3,"Regular",0.033431669,"Meat",153,"OUT035",9,"Small","Tier 2","Supermarket Type1",4654
"FDA34",11.5,"LF",0.014921093,"Starchy Foods",174,"OUT018",4,"Medium","Tier 3","Supermarket Type2",1212
"NCB42",11.8,"LF",0.008559557,"Health and Hygiene",117,"OUT035",9,"Small","Tier 2","Supermarket Type1",2433
"NCV54",11.1,"LF",0,"Household",119,"OUT046",16,"Small","Tier 1","Supermarket Type1",1304
"NCF18",18.35,"LF",0.089345074,"Household",192,"OUT018",4,"Medium","Tier 3","Supermarket Type2",5369
"FDQ11",5.7,"Regular",0.06797671,"Breads",257,"OUT018",4,"Medium","Tier 3","Supermarket Type2",3084
"FDH19",19.35,"LF",0.033060937,"Meat",172,"OUT013",26,"High","Tier 3","Supermarket Type1",1912
"FDL57",15.1,"Regular",0.067350054,"Snack Foods",257,"OUT018",4,"Medium","Tier 3","Supermarket Type2",3875
"FDT07",5.82,"Regular",0.077319079,"Fruits and Vegetables",255,"OUT046",16,"Small","Tier 1","Supermarket Type1",4358
"FDS46",17.6,"Regular",0.047524635,"Snack Foods",118,"OUT017",6,"Small","Tier 2","Supermarket Type1",715
"FDP31",21.1,"Regular",0.16216286,"Fruits and Vegetables",62,"OUT018",4,"Medium","Tier 3","Supermarket Type2",384
"NCP42",8.51,"LF",0.016143389,"Household",194,"OUT045",11,"Small","Tier 2","Supermarket Type1",2325
"FDZ15",12.6,"LF",0.020769677,"Dairy",118,"OUT027",28,"Medium","Tier 3","Supermarket Type3",2741
"NCO42",21.25,"LF",0.024705597,"Household",145,"OUT045",11,"Small","Tier 2","Supermarket Type1",1604
"FDX58",13.15,"LF",0.043727261,"Snack Foods",183,"OUT013",26,"High","Tier 3","Supermarket Type1",3479
"FDS23",4.64,"LF",0.141686037,"Breads",127,"OUT017",6,"Small","Tier 2","Supermarket Type1",1799
"DRE03",19.6,"LF",0.024226902,"Dairy",49,"OUT046",16,"Small","Tier 1","Supermarket Type1",236
"FDS23",4.64,"LF",0.140889111,"Breads",127,"OUT046",16,"Small","Tier 1","Supermarket Type1",1927
"DRA59",12.6,"Regular",0.223985293,"Soft Drinks",186,"OUT019",28,"Small","Tier 1","Grocery Store",555
"DRC01",5.92,"Regular",0.019308607,"Soft Drinks",49,"OUT017",6,"Small","Tier 2","Supermarket Type1",1478
"NCC43",7.39,"LF",0.093160853,"Household",251,"OUT018",4,"Medium","Tier 3","Supermarket Type2",1004
"FDL39",16.1,"Regular",0.06358934,"Dairy",179,"OUT018",4,"Medium","Tier 3","Supermarket Type2",361
"FDQ22",12.6,"LF",0.029595637,"Snack Foods",41,"OUT027",28,"Medium","Tier 3","Supermarket Type3",864
"FDS31",13.1,"Regular",0,"Fruits and Vegetables",179,"OUT049",14,"Medium","Tier 1","Supermarket Type1",3067
"FDA45",21.25,"LF",0.155694794,"Snack Foods",178,"OUT045",11,"Small","Tier 2","Supermarket Type1",2999
"NCK05",12.6,"LF",0.135612397,"Health and Hygiene",61,"OUT019",28,"Small","Tier 1","Grocery Store",61
"FDW60",5.44,"Regular",0.017096552,"Baking Goods",178,"OUT045",11,"Small","Tier 2","Supermarket Type1",3176
"FDE17",20.1,"Regular",0.054455495,"Frozen Foods",150,"OUT046",16,"Small","Tier 1","Supermarket Type1",2872
"FDD58",7.76,"LF",0.059341019,"Snack Foods",100,"OUT035",9,"Small","Tier 2","Supermarket Type1",799
"FDD14",12.6,"LF",0.297312685,"Canned",185,"OUT019",28,"Small","Tier 1","Grocery Store",369
"FDV36",18.7,"LF",0.044024163,"Baking Goods",126,"OUT010",15,"Small","Tier 3","Grocery Store",127
"FDT39",6.26,"Regular",0.009923732,"Meat",153,"OUT017",6,"Small","Tier 2","Supermarket Type1",3778
"FDV02",16.75,"LF",0.060792265,"Dairy",170,"OUT018",4,"Medium","Tier 3","Supermarket Type2",513
"NCE31",7.67,"LF",0.185889129,"Household",35,"OUT017",6,"Small","Tier 2","Supermarket Type1",173
"FDC15",18.1,"LF",0.17824575,"Dairy",158,"OUT049",14,"Medium","Tier 1","Supermarket Type1",3300
"FDS04",10.2,"Regular",0.146960375,"Frozen Foods",142,"OUT045",11,"Small","Tier 2","Supermarket Type1",1686
"NCW42",18.2,"LF",0.097865088,"Household",222,"OUT010",15,"Small","Tier 3","Grocery Store",884
"FDI52",18.7,"LF",0.104591027,"Frozen Foods",121,"OUT013",26,"High","Tier 3","Supermarket Type1",2450
"FDR25",17,"Regular",0.139521931,"Canned",267,"OUT046",16,"Small","Tier 1","Supermarket Type1",5035
"FDA51",8.05,"Regular",0.164542555,"Dairy",112,"OUT013",26,"High","Tier 3","Supermarket Type1",1708
"FDD10",20.6,"Regular",0.045982389,"Snack Foods",177,"OUT013",26,"High","Tier 3","Supermarket Type1",535
"FDL56",14.1,"LF",0.125756824,"Fruits and Vegetables",87,"OUT035",9,"Small","Tier 2","Supermarket Type1",2529
"FDR52",12.65,"Regular",0.127283051,"Frozen Foods",192,"OUT010",15,"Small","Tier 3","Grocery Store",382
"FDK40",12.6,"LF",0.021743592,"Frozen Foods",263,"OUT027",28,"Medium","Tier 3","Supermarket Type3",6575
"FDR20",20,"Regular",0.028118435,"Fruits and Vegetables",47,"OUT035",9,"Small","Tier 2","Supermarket Type1",1222
"NCS53",12.6,"LF",0.089343433,"Health and Hygiene",157,"OUT027",28,"Medium","Tier 3","Supermarket Type3",6021
"DRH25",18.7,"LF",0,"Soft Drinks",52,"OUT035",9,"Small","Tier 2","Supermarket Type1",467
"FDS01",12.6,"LF",0.017659068,"Canned",176,"OUT027",28,"Medium","Tier 3","Supermarket Type3",5866
"FDR04",7.08,"LF",0.03777249,"Frozen Foods",98,"OUT010",15,"Small","Tier 3","Grocery Store",292
"FDM25",10.7,"Regular",0.061008889,"Breakfast",178,"OUT017",6,"Small","Tier 2","Supermarket Type1",2637
"NCR50",20.2,"LF",0.011820087,"Household",152,"OUT046",16,"Small","Tier 1","Supermarket Type1",1991
"FDZ33",12.6,"LF",0.188038372,"Snack Foods",146,"OUT019",28,"Small","Tier 1","Grocery Store",148
"DRF01",5.66,"LF",0,"Soft Drinks",148,"OUT046",16,"Small","Tier 1","Supermarket Type1",1166
"DRI25",19.6,"LF",0.033901442,"Soft Drinks",56,"OUT046",16,"Small","Tier 1","Supermarket Type1",774
"FDC58",10.2,"LF",0.041934387,"Snack Foods",45,"OUT035",9,"Small","Tier 2","Supermarket Type1",615
"DRB48",12.6,"Regular",0.024733134,"Soft Drinks",40,"OUT027",28,"Medium","Tier 3","Supermarket Type3",1296
"FDU56",16.85,"LF",0.044377096,"Fruits and Vegetables",186,"OUT013",26,"High","Tier 3","Supermarket Type1",1660
"FDN38",6.62,"Regular",0.091954465,"Canned",251,"OUT035",9,"Small","Tier 2","Supermarket Type1",4756
"FDX34",6.2,"LF",0.07198553,"Snack Foods",122,"OUT046",16,"Small","Tier 1","Supermarket Type1",1205
"NCR17",9.8,"LF",0.024363026,"Health and Hygiene",114,"OUT013",26,"High","Tier 3","Supermarket Type1",2085
"FDS48",15.15,"LF",0.027779254,"Baking Goods",150,"OUT046",16,"Small","Tier 1","Supermarket Type1",1505
"FDL50",12.15,"Regular",0.042277867,"Canned",127,"OUT013",26,"High","Tier 3","Supermarket Type1",374
"FDK44",16.6,"LF",0,"Fruits and Vegetables",173,"OUT046",16,"Small","Tier 1","Supermarket Type1",2085
