Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,MRP,Outlet_Identifier,Establishment_Age,Outlet_Size,Outlet_Location_Type,Outlet_Type,Sales
FDN21,12.6,LF,0.076483451,Snack Foods,163,OUT027,28,Medium,Tier 3,Supermarket Type3,2417
NCO18,13.15,LF,0.024701262,Household,177,OUT045,11,Small,Tier 2,Supermarket Type1,2133
FDB34,15.25,LF,0.02671821,Snack Foods,85,OUT018,4,Medium,Tier 3,Supermarket Type2,1483
FDD05,19.35,LF,0.016597651,Frozen Foods,122,OUT013,26,High,Tier 3,Supermarket Type1,2892
FDX59,12.6,LF,0.0514111,Breads,33,OUT027,28,Medium,Tier 3,Supermarket Type3,985
FDZ23,17.75,Regular,0.112985849,Baking Goods,185,OUT010,15,Small,Tier 3,Grocery Store,746
FDX27,20.7,Regular,0.11411709,Dairy,93,OUT046,16,Small,Tier 1,Supermarket Type1,1324
FDV07,9.5,LF,0,Fruits and Vegetables,110,OUT017,6,Small,Tier 2,Supermarket Type1,1547
FDR14,11.65,LF,0.175033524,Dairy,56,OUT017,6,Small,Tier 2,Supermarket Type1,647
FDO01,21.1,Regular,0.020760673,Breakfast,129,OUT045,11,Small,Tier 2,Supermarket Type1,1799
FDO13,7.87,LF,0.061405051,Breakfast,166,OUT017,6,Small,Tier 2,Supermarket Type1,1973
FDU25,12.35,LF,0.026676216,Canned,57,OUT035,9,Small,Tier 2,Supermarket Type1,1738
NCK54,12.6,LF,0.029380407,Household,115,OUT027,28,Medium,Tier 3,Supermarket Type3,1864
FDZ56,16.25,LF,0.025715562,Fruits and Vegetables,168,OUT013,26,High,Tier 3,Supermarket Type1,1516
NCL55,12.15,LF,0.065026434,Others,254,OUT017,6,Small,Tier 2,Supermarket Type1,5060
FDD59,10.5,Regular,0.066315023,Starchy Foods,78,OUT045,11,Small,Tier 2,Supermarket Type1,2157
FDJ55,12.8,Regular,0.023664054,Meat,226,OUT017,6,Small,Tier 2,Supermarket Type1,5401
FDA45,12.6,LF,0.154627247,Snack Foods,178,OUT027,28,Medium,Tier 3,Supermarket Type3,5470
DRF23,4.61,LF,0.205294827,Hard Drinks,173,OUT010,15,Small,Tier 3,Grocery Store,174
FDT49,7,LF,0.152261999,Canned,106,OUT017,6,Small,Tier 2,Supermarket Type1,1278
NCO17,10,LF,0,Health and Hygiene,121,OUT035,9,Small,Tier 2,Supermarket Type1,1918
FDH22,6.41,LF,0.136275173,Snack Foods,128,OUT035,9,Small,Tier 2,Supermarket Type1,1017
FDT34,9.3,LF,0.174621343,Snack Foods,104,OUT049,14,Medium,Tier 1,Supermarket Type1,1999
FDB39,11.6,LF,0.038597077,Dairy,58,OUT045,11,Small,Tier 2,Supermarket Type1,615
FDQ22,16.75,LF,0.029799965,Snack Foods,39,OUT045,11,Small,Tier 2,Supermarket Type1,314
NCN43,12.15,LF,0.011314423,Others,123,OUT010,15,Small,Tier 3,Grocery Store,123
FDG57,14.7,LF,0.072410764,Fruits and Vegetables,48,OUT049,14,Medium,Tier 1,Supermarket Type1,1021
FDR20,20,Regular,0.028118435,Fruits and Vegetables,47,OUT035,9,Small,Tier 2,Supermarket Type1,1222
FDU22,12.6,LF,0.163350221,Snack Foods,120,OUT019,28,Small,Tier 1,Grocery Store,474
NCC43,7.39,LF,0.093307713,Household,251,OUT017,6,Small,Tier 2,Supermarket Type1,1506
FDP01,20.75,Regular,0.105994654,Breakfast,151,OUT010,15,Small,Tier 3,Grocery Store,762
FDF52,9.3,LF,0.067055339,Frozen Foods,184,OUT018,4,Medium,Tier 3,Supermarket Type2,1277
FDZ33,10.2,LF,0.107376743,Snack Foods,148,OUT035,9,Small,Tier 2,Supermarket Type1,3547
FDP48,12.6,Regular,0.043810028,Baking Goods,181,OUT027,28,Medium,Tier 3,Supermarket Type3,6042
FDW56,7.68,LF,0.118672537,Fruits and Vegetables,192,OUT010,15,Small,Tier 3,Grocery Store,385
FDC26,10.2,LF,0.126897925,Canned,111,OUT018,4,Medium,Tier 3,Supermarket Type2,1223
FDF34,9.3,Regular,0.014076503,Snack Foods,200,OUT018,4,Medium,Tier 3,Supermarket Type2,2182
FDJ33,8.9,Regular,0.088305478,Snack Foods,123,OUT035,9,Small,Tier 2,Supermarket Type1,1478
FDD04,16,LF,0.090153756,Dairy,143,OUT045,11,Small,Tier 2,Supermarket Type1,1418
NCJ31,19.2,LF,0.182501773,Others,239,OUT013,26,High,Tier 3,Supermarket Type1,5061
FDO57,20.75,LF,0.108710162,Snack Foods,162,OUT046,16,Small,Tier 1,Supermarket Type1,2888
FDM36,12.6,Regular,0.058446424,Baking Goods,172,OUT027,28,Medium,Tier 3,Supermarket Type3,5518
NCY05,13.5,LF,0.054990009,Health and Hygiene,35,OUT046,16,Small,Tier 1,Supermarket Type1,741
FDS44,12.6,Regular,0.15528831,Fruits and Vegetables,242,OUT027,28,Medium,Tier 3,Supermarket Type3,9133
FDZ39,19.7,Regular,0.018021361,Meat,101,OUT035,9,Small,Tier 2,Supermarket Type1,1858
NCM31,6.1,LF,0.0816559,Others,143,OUT017,6,Small,Tier 2,Supermarket Type1,2836
DRK11,8.21,LF,0.010755465,Hard Drinks,151,OUT013,26,High,Tier 3,Supermarket Type1,2983
FDO34,17.7,LF,0.050111641,Snack Foods,166,OUT010,15,Small,Tier 3,Grocery Store,168
NCL30,18.1,LF,0.048931174,Household,127,OUT035,9,Small,Tier 2,Supermarket Type1,1151
FDK28,5.7,LF,0.065960909,Frozen Foods,259,OUT017,6,Small,Tier 2,Supermarket Type1,9276
DRJ39,20.25,LF,0.036319195,Dairy,219,OUT035,9,Small,Tier 2,Supermarket Type1,5038
NCP06,12.6,LF,0.039055756,Household,152,OUT027,28,Medium,Tier 3,Supermarket Type3,2116
FDE33,12.6,Regular,0.049395242,Fruits and Vegetables,80,OUT027,28,Medium,Tier 3,Supermarket Type3,1886
FDZ44,8.19,LF,0.038789271,Fruits and Vegetables,116,OUT049,14,Medium,Tier 1,Supermarket Type1,703
FDV46,18.2,LF,0.012659235,Snack Foods,141,OUT018,4,Medium,Tier 3,Supermarket Type2,2657
NCO06,19.25,LF,0.108010006,Household,33,OUT035,9,Small,Tier 2,Supermarket Type1,713
DRG03,14.5,LF,0.061934991,Dairy,154,OUT013,26,High,Tier 3,Supermarket Type1,1692
FDU37,9.5,Regular,0.104421237,Canned,80,OUT013,26,High,Tier 3,Supermarket Type1,2157
FDI57,19.85,LF,0.053980686,Seafood,197,OUT013,26,High,Tier 3,Supermarket Type1,2562
FDM45,8.66,Regular,0.088121336,Snack Foods,120,OUT013,26,High,Tier 3,Supermarket Type1,2060
FDC26,10.2,LF,0.126359196,Canned,109,OUT035,9,Small,Tier 2,Supermarket Type1,1334
FDU14,12.6,LF,0.034584356,Dairy,248,OUT027,28,Medium,Tier 3,Supermarket Type3,10237
FDB26,14,Regular,0.031267496,Canned,51,OUT046,16,Small,Tier 1,Supermarket Type1,692
FDC29,8.39,Regular,0.024304264,Frozen Foods,114,OUT018,4,Medium,Tier 3,Supermarket Type2,1489
FDY58,11.65,LF,0.040144377,Snack Foods,229,OUT017,6,Small,Tier 2,Supermarket Type1,6623
FDR59,14.5,Regular,0.063851475,Breads,260,OUT035,9,Small,Tier 2,Supermarket Type1,3140
FDS03,12.6,LF,0.079243005,Meat,66,OUT027,28,Medium,Tier 3,Supermarket Type3,1615
FDR43,18.2,LF,0.161355122,Fruits and Vegetables,38,OUT013,26,High,Tier 3,Supermarket Type1,586
FDZ25,12.6,Regular,0.02748331,Canned,169,OUT027,28,Medium,Tier 3,Supermarket Type3,5603
NCN26,10.85,LF,0.028738058,Household,117,OUT045,11,Small,Tier 2,Supermarket Type1,703
FDO38,17.25,LF,0.073135768,Canned,77,OUT018,4,Medium,Tier 3,Supermarket Type2,1013
FDP28,13.65,Regular,0.081096613,Frozen Foods,261,OUT017,6,Small,Tier 2,Supermarket Type1,3132
FDG31,12.15,LF,0.063430788,Meat,65,OUT010,15,Small,Tier 3,Grocery Store,258
FDI45,13.1,LF,0.037549969,Fruits and Vegetables,176,OUT013,26,High,Tier 3,Supermarket Type1,4027
NCS54,13.6,LF,0.016726506,Household,176,OUT010,15,Small,Tier 3,Grocery Store,353
FDE17,20.1,Regular,0.054565932,Frozen Foods,152,OUT045,11,Small,Tier 2,Supermarket Type1,2418
NCG06,16.35,LF,0.029445361,Household,258,OUT046,16,Small,Tier 1,Supermarket Type1,2061
FDQ57,12.6,LF,0.048932713,Snack Foods,144,OUT019,28,Small,Tier 1,Grocery Store,146
NCB31,6.24,LF,0.118651919,Household,264,OUT035,9,Small,Tier 2,Supermarket Type1,4208
NCP29,8.42,LF,0.112728355,Health and Hygiene,66,OUT018,4,Medium,Tier 3,Supermarket Type2,831
NCX29,12.6,LF,0.156094569,Health and Hygiene,144,OUT019,28,Small,Tier 1,Grocery Store,146
FDU37,9.5,Regular,0.104933928,Canned,79,OUT018,4,Medium,Tier 3,Supermarket Type2,1198
FDM02,12.5,Regular,0.12341737,Canned,86,OUT010,15,Small,Tier 3,Grocery Store,87
FDN16,12.6,Regular,0.062700289,Frozen Foods,102,OUT046,16,Small,Tier 1,Supermarket Type1,1961
FDR46,16.85,LF,0.139417654,Snack Foods,147,OUT046,16,Small,Tier 1,Supermarket Type1,2930
FDE50,12.6,Regular,0.01612717,Canned,189,OUT027,28,Medium,Tier 3,Supermarket Type3,2253
FDL52,6.64,Regular,0.077145553,Frozen Foods,40,OUT010,15,Small,Tier 3,Grocery Store,76
FDQ49,20.2,Regular,0.039215075,Breakfast,158,OUT013,26,High,Tier 3,Supermarket Type1,2190
FDI14,14.1,LF,0.089859642,Canned,140,OUT045,11,Small,Tier 2,Supermarket Type1,1694
FDS16,15.15,Regular,0.066121873,Frozen Foods,146,OUT013,26,High,Tier 3,Supermarket Type1,3662
FDU15,13.65,Regular,0.026643448,Meat,38,OUT049,14,Medium,Tier 1,Supermarket Type1,863
NCG43,12.6,LF,0.073879939,Household,94,OUT027,28,Medium,Tier 3,Supermarket Type3,1851
FDR23,12.6,LF,0.08139146,Breads,178,OUT027,28,Medium,Tier 3,Supermarket Type3,6352
FDS52,12.6,LF,0.005448005,Frozen Foods,102,OUT027,28,Medium,Tier 3,Supermarket Type3,3542
NCP18,12.15,LF,0.028714747,Household,152,OUT018,4,Medium,Tier 3,Supermarket Type2,3611
DRF23,12.6,LF,0.122058364,Hard Drinks,173,OUT027,28,Medium,Tier 3,Supermarket Type3,7152
FDO09,13.5,Regular,0.125528734,Snack Foods,262,OUT045,11,Small,Tier 2,Supermarket Type1,6049
FDB40,17.5,Regular,0.007555176,Dairy,146,OUT045,11,Small,Tier 2,Supermarket Type1,2187
DRK37,12.6,LF,0.077046505,Soft Drinks,189,OUT019,28,Small,Tier 1,Grocery Store,759
DRN11,7.85,LF,0.162980276,Hard Drinks,145,OUT046,16,Small,Tier 1,Supermarket Type1,1451
FDE22,9.7,LF,0.029632784,Snack Foods,160,OUT045,11,Small,Tier 2,Supermarket Type1,959
FDF04,17.5,LF,0.013634468,Frozen Foods,256,OUT035,9,Small,Tier 2,Supermarket Type1,1808
FDE41,9.2,Regular,0.064376263,Frozen Foods,83,OUT017,6,Small,Tier 2,Supermarket Type1,1099
FDW08,12.6,LF,0.147663025,Fruits and Vegetables,106,OUT027,28,Medium,Tier 3,Supermarket Type3,1811
NCD54,21.1,LF,0.029003459,Household,143,OUT035,9,Small,Tier 2,Supermarket Type1,2312
FDZ33,10.2,LF,0.107834541,Snack Foods,147,OUT018,4,Medium,Tier 3,Supermarket Type2,1330
FDO23,17.85,LF,0.146399663,Breads,94,OUT035,9,Small,Tier 2,Supermarket Type1,1418
FDN34,15.6,Regular,0.04575559,Snack Foods,167,OUT035,9,Small,Tier 2,Supermarket Type1,2875
FDL39,16.1,Regular,0.063278652,Dairy,182,OUT013,26,High,Tier 3,Supermarket Type1,2346
FDT28,13.3,LF,0.063664998,Frozen Foods,152,OUT049,14,Medium,Tier 1,Supermarket Type1,3912
FDH33,12.85,LF,0.122221269,Snack Foods,46,OUT018,4,Medium,Tier 3,Supermarket Type2,1274
FDA34,11.5,LF,0.014944614,Starchy Foods,172,OUT017,6,Small,Tier 2,Supermarket Type1,5713
FDZ56,16.25,LF,0.025732114,Fruits and Vegetables,166,OUT035,9,Small,Tier 2,Supermarket Type1,5390
DRH23,14.65,LF,0.171281641,Hard Drinks,54,OUT017,6,Small,Tier 2,Supermarket Type1,1160
NCO18,13.15,LF,0.024646608,Household,177,OUT035,9,Small,Tier 2,Supermarket Type1,5511
DRG27,8.9,LF,0,Dairy,42,OUT018,4,Medium,Tier 3,Supermarket Type2,569
FDM28,15.7,LF,0.075661985,Frozen Foods,181,OUT010,15,Small,Tier 3,Grocery Store,180
NCY41,16.75,LF,0.126765903,Health and Hygiene,36,OUT010,15,Small,Tier 3,Grocery Store,144
FDD21,10.3,Regular,0.030563449,Fruits and Vegetables,114,OUT035,9,Small,Tier 2,Supermarket Type1,2634
FDD44,8.05,Regular,0.078522357,Fruits and Vegetables,257,OUT049,14,Medium,Tier 1,Supermarket Type1,6184
FDP16,18.6,LF,0.039294854,Frozen Foods,247,OUT046,16,Small,Tier 1,Supermarket Type1,2702
FDQ37,20.75,LF,0.089260667,Breakfast,193,OUT046,16,Small,Tier 1,Supermarket Type1,4844
NCY05,13.5,LF,0.05510153,Health and Hygiene,37,OUT045,11,Small,Tier 2,Supermarket Type1,953
NCE07,8.18,LF,0.013127548,Household,142,OUT035,9,Small,Tier 2,Supermarket Type1,1985
DRI51,17.25,LF,0.042233642,Dairy,173,OUT035,9,Small,Tier 2,Supermarket Type1,2061
NCI31,20,LF,0.081492092,Others,36,OUT045,11,Small,Tier 2,Supermarket Type1,1025
FDK60,16.5,Regular,0,Baking Goods,96,OUT046,16,Small,Tier 1,Supermarket Type1,3013
FDY12,9.8,Regular,0.14061104,Baking Goods,50,OUT046,16,Small,Tier 1,Supermarket Type1,810
FDO38,17.25,LF,0.072952298,Canned,76,OUT049,14,Medium,Tier 1,Supermarket Type1,623
FDP11,15.85,LF,0.069087481,Breads,219,OUT035,9,Small,Tier 2,Supermarket Type1,1089
FDC21,12.6,Regular,0.075215349,Fruits and Vegetables,108,OUT019,28,Small,Tier 1,Grocery Store,217
NCF54,18,LF,0.047645037,Household,173,OUT017,6,Small,Tier 2,Supermarket Type1,2932
FDC35,12.6,LF,0.122242847,Starchy Foods,208,OUT027,28,Medium,Tier 3,Supermarket Type3,4555
FDV43,16,LF,0.076975118,Fruits and Vegetables,46,OUT049,14,Medium,Tier 1,Supermarket Type1,491
DRE12,4.59,LF,0.070890602,Soft Drinks,112,OUT049,14,Medium,Tier 1,Supermarket Type1,1585
DRE27,11.85,LF,0.132560174,Dairy,97,OUT013,26,High,Tier 3,Supermarket Type1,783
DRC36,12.6,Regular,0.044767032,Soft Drinks,174,OUT027,28,Medium,Tier 3,Supermarket Type3,5778
FDZ38,12.6,LF,0.007962273,Dairy,174,OUT027,28,Medium,Tier 3,Supermarket Type3,5173
NCW42,18.2,LF,0.058799705,Household,221,OUT017,6,Small,Tier 2,Supermarket Type1,4421
NCZ18,7.83,LF,0.186445212,Household,256,OUT045,11,Small,Tier 2,Supermarket Type1,1522
FDL13,12.6,Regular,0.098606543,Breakfast,233,OUT019,28,Small,Tier 1,Grocery Store,932
NCN18,8.9,LF,0.125222705,Household,113,OUT018,4,Medium,Tier 3,Supermarket Type2,1007
FDI41,18.5,Regular,0.062609071,Frozen Foods,149,OUT017,6,Small,Tier 2,Supermarket Type1,1766
FDV22,14.85,Regular,0.009930514,Snack Foods,157,OUT013,26,High,Tier 3,Supermarket Type1,2503
NCB43,12.6,LF,0.099428487,Household,188,OUT027,28,Medium,Tier 3,Supermarket Type3,7297
FDQ46,7.51,LF,0.103793399,Snack Foods,110,OUT035,9,Small,Tier 2,Supermarket Type1,2685
FDC44,15.6,LF,0,Fruits and Vegetables,112,OUT049,14,Medium,Tier 1,Supermarket Type1,2163
FDB22,8.02,LF,0.111419588,Snack Foods,154,OUT035,9,Small,Tier 2,Supermarket Type1,3384
FDV23,11,LF,0.106051405,Breads,124,OUT045,11,Small,Tier 2,Supermarket Type1,2241
FDK10,12.6,Regular,0.04016342,Snack Foods,181,OUT027,28,Medium,Tier 3,Supermarket Type3,3416
FDF05,17.5,LF,0.026925385,Frozen Foods,264,OUT045,11,Small,Tier 2,Supermarket Type1,5260
FDL33,7.24,LF,0.099962524,Snack Foods,194,OUT046,16,Small,Tier 1,Supermarket Type1,1957
FDD20,12.6,LF,0.020614212,Fruits and Vegetables,126,OUT027,28,Medium,Tier 3,Supermarket Type3,5354
NCM54,12.6,LF,0.050692386,Household,126,OUT027,28,Medium,Tier 3,Supermarket Type3,4832
FDW48,18,LF,0.008589133,Baking Goods,81,OUT017,6,Small,Tier 2,Supermarket Type1,1450
DRF36,16.1,LF,0.023673342,Soft Drinks,189,OUT018,4,Medium,Tier 3,Supermarket Type2,5350
NCM06,7.48,LF,0.075881475,Household,155,OUT045,11,Small,Tier 2,Supermarket Type1,2935
NCA54,16.5,LF,0.061330521,Household,179,OUT010,15,Small,Tier 3,Grocery Store,361
FDT46,11.35,LF,0.030869612,Snack Foods,50,OUT045,11,Small,Tier 2,Supermarket Type1,708
FDH20,16.1,Regular,0.024944396,Fruits and Vegetables,95,OUT035,9,Small,Tier 2,Supermarket Type1,2220
FDT38,18.7,LF,0.057654132,Dairy,83,OUT045,11,Small,Tier 2,Supermarket Type1,1607
NCI17,8.65,LF,0.143713508,Health and Hygiene,97,OUT045,11,Small,Tier 2,Supermarket Type1,869
FDO40,17.1,LF,0.032812669,Frozen Foods,147,OUT017,6,Small,Tier 2,Supermarket Type1,2237
FDP12,9.8,Regular,0.045266806,Baking Goods,37,OUT046,16,Small,Tier 1,Supermarket Type1,706
FDI44,12.6,LF,0.099747488,Fruits and Vegetables,75,OUT027,28,Medium,Tier 3,Supermarket Type3,1545
FDB21,12.6,LF,0,Fruits and Vegetables,243,OUT027,28,Medium,Tier 3,Supermarket Type3,6767
FDG16,15.25,LF,0.089742065,Frozen Foods,214,OUT013,26,High,Tier 3,Supermarket Type1,1079
NCZ42,10.5,LF,0.011351778,Household,237,OUT017,6,Small,Tier 2,Supermarket Type1,4029
NCJ30,5.82,LF,0.081096613,Household,170,OUT017,6,Small,Tier 2,Supermarket Type1,1019
FDV49,10,LF,0.025827199,Canned,263,OUT046,16,Small,Tier 1,Supermarket Type1,3701
NCO43,5.5,LF,0,Others,103,OUT045,11,Small,Tier 2,Supermarket Type1,2024
NCF18,18.35,LF,0.148938624,Household,192,OUT010,15,Small,Tier 3,Grocery Store,767
NCX41,19,LF,0,Health and Hygiene,211,OUT010,15,Small,Tier 3,Grocery Store,1482
FDY11,6.71,Regular,0.029535852,Baking Goods,68,OUT013,26,High,Tier 3,Supermarket Type1,593
FDU46,10.3,Regular,0.011143599,Snack Foods,88,OUT049,14,Medium,Tier 1,Supermarket Type1,1125
NCI18,18.35,LF,0.014045832,Household,223,OUT049,14,Medium,Tier 1,Supermarket Type1,1571
FDL38,13.8,Regular,0.014730322,Canned,91,OUT035,9,Small,Tier 2,Supermarket Type1,2141
FDY60,10.5,Regular,0.026520107,Baking Goods,145,OUT017,6,Small,Tier 2,Supermarket Type1,2157
FDF53,20.75,Regular,0.083736551,Frozen Foods,179,OUT049,14,Medium,Tier 1,Supermarket Type1,3428
NCM05,12.6,LF,0.059557164,Health and Hygiene,264,OUT027,28,Medium,Tier 3,Supermarket Type3,6872
FDR13,9.9,Regular,0.028837829,Canned,118,OUT018,4,Medium,Tier 3,Supermarket Type2,1506
FDA49,12.6,LF,0.113669629,Canned,89,OUT019,28,Small,Tier 1,Grocery Store,174
FDY52,12.6,LF,0.012865901,Frozen Foods,59,OUT019,28,Small,Tier 1,Grocery Store,123
FDL02,12.6,Regular,0.182236555,Canned,107,OUT019,28,Small,Tier 1,Grocery Store,212
FDO24,11.1,LF,0.176069023,Baking Goods,157,OUT013,26,High,Tier 3,Supermarket Type1,1902
FDM08,10.1,Regular,0.053574075,Fruits and Vegetables,224,OUT035,9,Small,Tier 2,Supermarket Type1,2685
FDJ02,12.6,Regular,0.044063785,Canned,147,OUT019,28,Small,Tier 1,Grocery Store,294
FDW40,14,Regular,0.105573769,Frozen Foods,144,OUT018,4,Medium,Tier 3,Supermarket Type2,1140
FDT46,12.6,LF,0.030657949,Snack Foods,51,OUT027,28,Medium,Tier 3,Supermarket Type3,1012
FDY08,9.4,Regular,0.172042892,Fruits and Vegetables,140,OUT017,6,Small,Tier 2,Supermarket Type1,1967
FDM21,12.6,LF,0.064052392,Snack Foods,256,OUT027,28,Medium,Tier 3,Supermarket Type3,7472
FDH26,12.6,Regular,0.034531702,Canned,142,OUT027,28,Medium,Tier 3,Supermarket Type3,2400
NCM42,6.13,LF,0.028365524,Household,110,OUT049,14,Medium,Tier 1,Supermarket Type1,1638
FDW13,8.5,LF,0.097866209,Canned,51,OUT035,9,Small,Tier 2,Supermarket Type1,1350
FDN04,12.6,Regular,0.01401884,Frozen Foods,178,OUT027,28,Medium,Tier 3,Supermarket Type3,3747
NCD07,9.1,LF,0,Household,114,OUT046,16,Small,Tier 1,Supermarket Type1,1594
FDB34,15.25,LF,0.044539371,Snack Foods,85,OUT010,15,Small,Tier 3,Grocery Store,262
FDD09,13.5,LF,0,Fruits and Vegetables,180,OUT013,26,High,Tier 3,Supermarket Type1,4890
DRH59,10.8,LF,0,Hard Drinks,72,OUT049,14,Medium,Tier 1,Supermarket Type1,806
DRN36,15.2,LF,0.050168354,Soft Drinks,95,OUT035,9,Small,Tier 2,Supermarket Type1,1438
DRA24,19.35,Regular,0.040154087,Soft Drinks,165,OUT017,6,Small,Tier 2,Supermarket Type1,1147
FDY36,12.6,LF,0.009364957,Baking Goods,74,OUT027,28,Medium,Tier 3,Supermarket Type3,1172
FDG34,11.5,Regular,0.037539164,Snack Foods,107,OUT013,26,High,Tier 3,Supermarket Type1,3039
FDK43,9.8,LF,0.026992588,Meat,127,OUT017,6,Small,Tier 2,Supermarket Type1,2277
NCM06,7.48,LF,0.076156245,Household,156,OUT017,6,Small,Tier 2,Supermarket Type1,2008
FDK22,9.8,LF,0.026192765,Snack Foods,216,OUT018,4,Medium,Tier 3,Supermarket Type2,649
FDF21,12.6,Regular,0.058542509,Fruits and Vegetables,188,OUT027,28,Medium,Tier 3,Supermarket Type3,4364
FDO33,14.75,LF,0.089686322,Snack Foods,115,OUT018,4,Medium,Tier 3,Supermarket Type2,1822
NCO43,5.5,LF,0.047364617,Others,100,OUT017,6,Small,Tier 2,Supermarket Type1,708
FDX15,17.2,LF,0.156269303,Meat,160,OUT035,9,Small,Tier 2,Supermarket Type1,3049
FDS10,19.2,LF,0.035185588,Snack Foods,181,OUT046,16,Small,Tier 1,Supermarket Type1,1443
FDD46,12.6,LF,0.247321039,Snack Foods,152,OUT019,28,Small,Tier 1,Grocery Store,154
FDV22,14.85,Regular,0.009979271,Snack Foods,156,OUT018,4,Medium,Tier 3,Supermarket Type2,3129
NCR29,7.57,LF,0.054863459,Health and Hygiene,58,OUT018,4,Medium,Tier 3,Supermarket Type2,509
FDU34,18.25,LF,0.075620262,Snack Foods,124,OUT017,6,Small,Tier 2,Supermarket Type1,3486
FDZ35,9.6,Regular,0.02236923,Breads,105,OUT018,4,Medium,Tier 3,Supermarket Type2,1342
FDA26,7.86,Regular,0.073906461,Dairy,218,OUT035,9,Small,Tier 2,Supermarket Type1,4819
FDP38,10.1,LF,0.032283676,Canned,52,OUT017,6,Small,Tier 2,Supermarket Type1,759
FDT22,10.4,LF,0.11207602,Snack Foods,58,OUT035,9,Small,Tier 2,Supermarket Type1,659
FDA50,16.25,LF,0.087668236,Dairy,95,OUT017,6,Small,Tier 2,Supermarket Type1,1738
FDY10,17.6,LF,0.049067877,Snack Foods,116,OUT046,16,Small,Tier 1,Supermarket Type1,2519
FDC09,15.5,Regular,0.026355345,Fruits and Vegetables,101,OUT045,11,Small,Tier 2,Supermarket Type1,1538
FDT19,7.59,Regular,0.145631695,Fruits and Vegetables,173,OUT018,4,Medium,Tier 3,Supermarket Type2,2250
FDO34,12.6,LF,0.029793955,Snack Foods,167,OUT027,28,Medium,Tier 3,Supermarket Type3,5705
NCV54,11.1,LF,0.033160417,Household,120,OUT049,14,Medium,Tier 1,Supermarket Type1,2252
FDH57,12.6,LF,0.035574413,Fruits and Vegetables,131,OUT027,28,Medium,Tier 3,Supermarket Type3,5405
FDA28,16.1,Regular,0.047801883,Frozen Foods,127,OUT046,16,Small,Tier 1,Supermarket Type1,2265
FDB05,5.16,LF,0.083198341,Frozen Foods,246,OUT046,16,Small,Tier 1,Supermarket Type1,991
FDK45,12.6,LF,0.059281315,Seafood,112,OUT019,28,Small,Tier 1,Grocery Store,340
DRH01,12.6,LF,0.171417316,Soft Drinks,173,OUT019,28,Small,Tier 1,Grocery Store,348
FDY52,6.37,LF,0.007348286,Frozen Foods,63,OUT046,16,Small,Tier 1,Supermarket Type1,796
FDR48,11.65,LF,0,Baking Goods,153,OUT035,9,Small,Tier 2,Supermarket Type1,304
FDY15,18.25,Regular,0.170795745,Dairy,154,OUT035,9,Small,Tier 2,Supermarket Type1,2190
FDM51,11.8,Regular,0.025966531,Meat,102,OUT049,14,Medium,Tier 1,Supermarket Type1,2445
FDR43,18.2,LF,0.161489509,Fruits and Vegetables,38,OUT046,16,Small,Tier 1,Supermarket Type1,366
FDW09,13.65,Regular,0.025899245,Snack Foods,81,OUT013,26,High,Tier 3,Supermarket Type1,792
FDV44,8.37,Regular,0.039906377,Fruits and Vegetables,191,OUT049,14,Medium,Tier 1,Supermarket Type1,1714
DRH37,12.6,LF,0.072864869,Soft Drinks,165,OUT019,28,Small,Tier 1,Grocery Store,822
FDZ47,20.7,Regular,0.079419755,Baking Goods,100,OUT049,14,Medium,Tier 1,Supermarket Type1,1488
NCP43,17.75,LF,0.03050705,Others,180,OUT046,16,Small,Tier 1,Supermarket Type1,2337
FDL26,18,LF,0.073490977,Canned,157,OUT018,4,Medium,Tier 3,Supermarket Type2,779
DRM35,9.7,LF,0.070843019,Hard Drinks,178,OUT017,6,Small,Tier 2,Supermarket Type1,1606
FDM39,6.42,LF,0.053688479,Dairy,178,OUT018,4,Medium,Tier 3,Supermarket Type2,2328
DRD15,10.6,LF,0.056911107,Dairy,234,OUT045,11,Small,Tier 2,Supermarket Type1,3718
NCK06,5.03,LF,0.014472516,Household,122,OUT010,15,Small,Tier 3,Grocery Store,121
FDV04,7.83,Regular,0.150319469,Frozen Foods,157,OUT045,11,Small,Tier 2,Supermarket Type1,1571
FDG46,12.6,Regular,0.032750291,Snack Foods,112,OUT027,28,Medium,Tier 3,Supermarket Type3,5351
FDO19,17.7,Regular,0.016622448,Fruits and Vegetables,50,OUT049,14,Medium,Tier 1,Supermarket Type1,1166
NCN05,8.24,LF,0.014482153,Health and Hygiene,182,OUT049,14,Medium,Tier 1,Supermarket Type1,3662
DRA12,11.6,LF,0,Soft Drinks,142,OUT045,11,Small,Tier 2,Supermarket Type1,3829
FDJ02,17.2,Regular,0.025205909,Canned,149,OUT049,14,Medium,Tier 1,Supermarket Type1,1177
NCK17,11,LF,0.037971697,Health and Hygiene,39,OUT045,11,Small,Tier 2,Supermarket Type1,519
FDO58,19.6,LF,0.039544237,Snack Foods,164,OUT013,26,High,Tier 3,Supermarket Type1,1151
FDB22,8.02,LF,0.111613921,Snack Foods,153,OUT049,14,Medium,Tier 1,Supermarket Type1,3384
FDG33,5.37,Regular,0.140524691,Seafood,173,OUT045,11,Small,Tier 2,Supermarket Type1,2233
FDK58,11.35,Regular,0.045073782,Snack Foods,102,OUT045,11,Small,Tier 2,Supermarket Type1,2631
